Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
TRIM51	11q12.1	0.23022129712757727	1.3072378026782276e-7	4.136098766446288e-7
TRHDE-AS1	12q21.1	0.230212515840358	1.3087141427621734e-7	4.140120168245438e-7
ATP5MC2	12q13.13	-0.2302072598038989	1.3095985748589832e-7	4.1422680997383054e-7
ITGA9	3p22.2	0.23019891414214322	1.3110040820968687e-7	4.1460632626125444e-7
P2RY11	19p13.2	-0.23007727600561392	1.3316552527218053e-7	4.2107122882880046e-7
WNT7A	3p25.1	0.230063269725454	1.3340532224337393e-7	4.2176332158517516e-7
TFAP2D	6p12.3	0.23005414523253853	1.335617637057483e-7	4.2219170869733327e-7
MYCL	1p34.2	-0.23004510508134093	1.33716933602615e-7	4.226159426810348e-7
ZHX2	8q24.13	-0.23002801101388481	1.3401082051676144e-7	4.234783937991266e-7
USP14	18p11.32	0.23002363173116078	1.3408621079379554e-7	4.23650226581055e-7
DPP4	2q24.2	0.22997582480750692	1.349118823881807e-7	4.261921749965702e-7
RAP2A	13q32.1	-0.2299705227457345	1.3500375561074135e-7	4.264155909240414e-7
SH3D21	1p34.3	0.22996495558087285	1.351002874377239e-7	4.2665364897117036e-7
PCDHAC1	5q31.3	0.22995621379685713	1.3525199991047468e-7	4.27065868472213e-7
SRFBP1	5q23.1	-0.2299526826312933	1.3531332939013977e-7	4.27192614130067e-7
KY	3q22.2	0.22993111075322178	1.3568857379984776e-7	4.283102139312245e-7
KIF3C	2p23.3	0.2299095490353448	1.360646443147933e-7	4.294300710755397e-7
ZNF721	4p16.3	-0.22987880215552695	1.3660265792741404e-7	4.3106060204642266e-7
DIABLO	12q24.31	-0.2298740252214662	1.3668642938358486e-7	4.3125744957784886e-7
TMEM97	17q11.2	-0.22986112353781846	1.3691292948509485e-7	4.3190448620700947e-7
LACC1	13q14.11	0.22985388246464303	1.3704021127646667e-7	4.3223837602391184e-7
KBTBD2	7p14.3	-0.22976224008575175	1.3866097291123037e-7	4.372820076432529e-7
XAB2	19p13.2	-0.2297340507906591	1.3916322793596015e-7	4.387972847070523e-7
SKP2	5p13.2	-0.22968739264705665	1.3999840434296705e-7	4.4136166222964167e-7
IGSF9B	11q25	-0.22965027821464562	1.4066619906194524e-7	4.4339762965726674e-7
TOP2B	3p24.2	-0.2295779934391402	1.4197563756894545e-7	4.474551866542925e-7
KCNRG	13q14.2	-0.2295228519967012	1.4298242064210176e-7	4.505577653275107e-7
PAFAH1B1	17p13.3	0.2295201125981185	1.4303261620915606e-7	4.5064550326500947e-7
ITGB1BP2	Xq13.1	-0.22951591949394787	1.431094817705142e-7	4.507850359625056e-7
CCNB1IP1	14q11.2	-0.2295152574452605	1.4312162170507407e-7	4.507850359625056e-7
LRRD1	7q21.2	-0.22947997017644817	1.4377012070601118e-7	4.5275685778723705e-7
COL3A1	2q32.2	-0.2294425257608401	1.4446136171404446e-7	4.5486264462234115e-7
HDGF	1q23.1	-0.22940479275455555	1.4516117185502168e-7	4.5699475105701e-7
NDUFS1	2q33.3	0.22939189613861632	1.4540110597889134e-7	4.5767864131778733e-7
MAPKAPK5-AS1	12q24.12	-0.22938817962766694	1.454703204834847e-7	4.5782502829652435e-7
PTP4A1	6q12	-0.22934170328605635	1.463385609677242e-7	4.604856762400949e-7
KARS	16q23.1	-0.2293066654937331	1.4699641552643156e-7	4.624835726323949e-7
FTO	16q12.2	0.22928704786473908	1.4736599212013796e-7	4.6357400017695447e-7
LINC01128	1p36.33	0.2292808128767638	1.4748364061313045e-7	4.638717126991143e-7
UST	6q25.1	-0.2292741019969573	1.4761036995152825e-7	4.6419788934530665e-7
SYT8	11p15.5	-0.22927229366805238	1.4764453668299542e-7	4.642329232791439e-7
TASOR	3p14.3	-0.22926823567498317	1.4772123653547812e-7	4.644016606567557e-7
PRPF4	9q32	-0.2292524468462791	1.4802002585529793e-7	4.6526843487194595e-7
SLC38A9	5q11.2	-0.22922291317177135	1.48580489297714e-7	4.669573257570089e-7
NT5DC3	12q23.3	0.2291638140469732	1.4970817016340712e-7	4.7042805777189075e-7
FAAP24	19q13.11	-0.2290683037490422	1.515480859559111e-7	4.761354154522555e-7
TMEM251	14q32.12	-0.2290648914715428	1.5161422203348523e-7	4.762408304842484e-7
AOPEP	9q22.32	0.2290641352856409	1.516288820434696e-7	4.762408304842484e-7
C18ORF21	18q12.2	-0.2290255186023937	1.5237935511717188e-7	4.785233922924147e-7
HPSE2	10q24.2	0.22901854206026953	1.5251531802591815e-7	4.788757711759128e-7
B4GALT3	1q23.3	-0.22891179443446572	1.546103231240373e-7	4.853632120857133e-7
FAM181B	11q14.1	-0.2289108173327051	1.5462962706346593e-7	4.853632120857133e-7
SLC25A12	2q31.1	0.22890348281391915	1.54774604409538e-7	4.857426524752017e-7
NEDD4	15q21.3	-0.22884754606221386	1.558845944560921e-7	4.891500869773188e-7
OS9	12q13.3-q14.1	-0.2288092879045892	1.566481922983731e-7	4.914696864188453e-7
ZBTB25	14q23.3	-0.22878405892676215	1.5715371156569174e-7	4.929789915786387e-7
C1QL2	2q14.2	0.22870028634889827	1.5884359088883025e-7	4.982024946965941e-7
ZNF845	19q13.42	-0.2286829170441629	1.5919615470609852e-7	4.992306229630817e-7
MASP2	1p36.22	-0.22868005014601744	1.5925441977619004e-7	4.993356698456869e-7
LYSMD4	15q26.3	0.22867690804081986	1.5931830160013428e-7	4.994582924211332e-7
SMYD4	17p13.3	-0.22865177248260374	1.598302201971006e-7	5.00985240888331e-7
BASP1-AS1	5p15.1	0.22864896631955825	1.5988746969781773e-7	5.010867832391891e-7
DYSF	2p13.2	0.22862821744020462	1.6031138871862992e-7	5.023372564433164e-7
ADAM17	2p25.1	-0.22861810944021588	1.6051829695777112e-7	5.029074413310992e-7
KMT2E-AS1	7q22.3	-0.2286048000007069	1.607911306018379e-7	5.036839627196479e-7
TUBA3FP	22q11.21	-0.22859658180495884	1.609598207339046e-7	5.041340602479805e-7
CDR2	16p12.2	0.22856954128991674	1.6151607087381125e-7	5.057976863757237e-7
CTRL	16q22.1	-0.22856313968134065	1.6164802935644313e-7	5.061323062362556e-7
NEK3	13q14.3	-0.22854661492178308	1.619891403411114e-7	5.071215929219172e-7
SLC37A4	11q23.3	-0.22854223567178572	1.6207965490939635e-7	5.073261795727899e-7
C7	5p13.1	0.22853808239006335	1.621655439982609e-7	5.075162267229025e-7
LIMK1	7q11.23	0.22851789541987783	1.6258363211499593e-7	5.087457096182575e-7
LY6G6E	6p21.33	0.22846891411814021	1.6360239793923417e-7	5.118541193129889e-7
ARL4D	17q21.31	0.22845519349101207	1.6388887598231728e-7	5.126708500666406e-7
TSPAN31	12q14.1	-0.22844565482662457	1.6408832219632914e-7	5.132151200434675e-7
L3MBTL2	22q13.2	0.2283938764011585	1.6517505894694098e-7	5.165339481044327e-7
ANAPC2	9q34.3	-0.22838079798154046	1.654506473527829e-7	5.173155243919752e-7
SLC39A13	11p11.2	-0.22834650122466577	1.6617545557585418e-7	5.195012187726463e-7
MADCAM1	19p13.3	0.2282876685122418	1.6742592791546893e-7	5.233293228998092e-7
RASSF6	4q13.3	0.2282747716430626	1.677012568843021e-7	5.241086715306797e-7
MAP3K5	6q23.3	0.22825132921584068	1.682028360049817e-7	5.255947577024854e-7
ZNF552	19q13.43	-0.22823932129364669	1.684603198589953e-7	5.263177605264535e-7
EHMT2	6p21.33	-0.22817017356830202	1.69950453270377e-7	5.308910889966023e-7
CETN3	5q14.3	-0.22815890164606697	1.7019456456647388e-7	5.315712805925143e-7
ANP32A-IT1	15q23	-0.22814611876303015	1.7047180712504473e-7	5.323547248215655e-7
GNA15	19p13.3	0.22809200225956222	1.716503477054406e-7	5.359520923167706e-7
TXNRD3NB	3q21.3	-0.22805445102683133	1.724727442471548e-7	5.384365123516395e-7
ZBTB2	6q25.1	-0.2280513531193023	1.725407597886844e-7	5.385654525622646e-7
PKP2	12p11.21	0.22803761698033018	1.7284265269247174e-7	5.394242602063348e-7
UTP18	17q21.33	-0.22790908112839328	1.756923995145905e-7	5.482331630728461e-7
APH1A	1q21.2	-0.22781187666255556	1.7787752509666602e-7	5.549657665542995e-7
CLNS1A	11q14.1	-0.2278067513361746	1.7799346489952375e-7	5.552415667397955e-7
NODAL	10q22.1	-0.2277955045846719	1.7824813256348853e-7	5.559499691541604e-7
LRRC75A	17p11.2	0.22778969637080487	1.7837978929852997e-7	5.562745447869548e-7
FAM166A	9q34.3	-0.22775638933980144	1.791365828017493e-7	5.585481976285289e-7
ABCC2	10q24.2	-0.2277326219967773	1.796785092238519e-7	5.601512949531588e-7
MMACHC	1p34.1	0.2277182952722621	1.8000594023851683e-7	5.610853063000522e-7
COQ4	9q34.11	-0.2277014170422846	1.8039242271701144e-7	5.622030660685837e-7
MAPK8IP3	16p13.3	0.2277000031591451	1.8042483449481313e-7	5.622171697449656e-7
RNF146	6q22.33	-0.22769152489045216	1.8061930763046175e-7	5.627361862367082e-7
AMACR	5p13.2	0.22768860372633332	1.8068635960099858e-7	5.628581112354345e-7
ARL3	10q24.32	0.22768003708969026	1.8088313529690806e-7	5.633840399692512e-7
BDH2	4q24	0.22766806326658845	1.8115852024315404e-7	5.641546071396708e-7
FCMR	1q32.1	-0.22758061840155652	1.8318194503189136e-7	5.703677519363647e-7
UCN3	10p15.1	0.2275786663595538	1.8322736181274248e-7	5.704210687934993e-7
PTPRT	20q12-q13.11	0.22755834974211006	1.837006989542325e-7	5.718063596752018e-7
PCDHGA2	5q31.3	0.22747811187394515	1.8558162791139297e-7	5.775719667060195e-7
HLA-L	6p22.1	0.22737618978271473	1.879976541413123e-7	5.850008805591908e-7
ASIC3	7q36.1	-0.2273636757073447	1.8829637699633094e-7	5.858400087381217e-7
TBC1D31	8q24.13	-0.2273313331305295	1.890705455726107e-7	5.881578875620127e-7
EIF3L	22q13.1	-0.22732885883503529	1.8912989773692163e-7	5.882517538219804e-7
CGN	1q21.3	-0.22731153876657662	1.8954586596269774e-7	5.894546049165431e-7
PPFIA2	12q21.31	0.22723041722145	1.9150588978997582e-7	5.954580882257407e-7
ATP13A3	3q29	-0.22719719096767246	1.923143142766088e-7	5.978795512923224e-7
IQGAP2	5q13.3	-0.22719595381992552	1.923444786097838e-7	5.978811337113554e-7
NRAS	1p13.2	-0.22719188890589928	1.9244362209774774e-7	5.980970965180657e-7
SYCE2	19p13.13	-0.22716299266923665	1.9314982378607177e-7	6.001993830688953e-7
RECQL5	17q25.1	-0.2270961475240398	1.9479305167633457e-7	6.052123154332843e-7
HPYR1	8q24.22	0.22708483892030268	1.9507237574485377e-7	6.059867746366713e-7
HPN	19q13.11	0.22707807131317287	1.9523972115311392e-7	6.064131902893129e-7
HESX1	3p14.3	-0.22706336310801947	1.9560389420869187e-7	6.0745072568414e-7
MANEA	6q16.1	-0.22698351787822107	1.9759230177482643e-7	6.135312484340483e-7
DOK6	18q22.2	0.2269643912860704	1.9807150054593064e-7	6.149244722061145e-7
LIPT1	2q11.2	-0.2269074332917788	1.995051722100254e-7	6.192800272403883e-7
ZRANB1	10q26.13	0.22689259253130808	1.998803634107132e-7	6.203491389660389e-7
TWIST1	7p21.1	0.22688742302096512	2.0001121407919227e-7	6.206322290400669e-7
ZNF330	4q31.21	-0.22688595994159794	2.0004826253549737e-7	6.206322290400669e-7
ZNF827	4q31.21-q31.22	-0.22688534136772454	2.0006392820452335e-7	6.206322290400669e-7
RHOBTB3	5q15	-0.22686696088691133	2.0052996220680336e-7	6.21980087519412e-7
GPATCH2L	14q24.3	-0.2268657729349136	2.005601184943057e-7	6.21980087519412e-7
TMEM150A	2p11.2	-0.22684398528589522	2.0111397597703718e-7	6.236017947820742e-7
ATP6AP1	Xq28	0.2267011489214902	2.0478165199226198e-7	6.348766547464238e-7
CYP4F35P	18p11.21	0.22666218392557114	2.0579331097864157e-7	6.379149665806262e-7
CRBN	3p26.2	0.22665496678368732	2.0598121949140907e-7	6.383992876504686e-7
VSTM2A	7p11.2	0.22662519863412187	2.0675802425357423e-7	6.407083502883968e-7
DAZAP1	19p13.3	-0.22660102831725268	2.073908284257651e-7	6.425705381730214e-7
RAB6C	2q21.1	0.22659770451653893	2.0747799483320413e-7	6.427418337173062e-7
POLE4	2p12	0.22659540695643793	2.0753826879668227e-7	6.428297798755433e-7
PPP4R3B	2p16.1	-0.22654866545003494	2.087681503116446e-7	6.465398891602253e-7
MLXIPL	7q11.23	0.22647854568153802	2.1062634934397687e-7	6.521944139339452e-7
PLPBP	8p11.23	0.2264734253582783	2.1076266231680063e-7	6.525162830112128e-7
ADCY9	16p13.3	0.22646709706153104	2.1093125134719034e-7	6.529379638278373e-7
MCAT	22q13.2	0.22646295378581394	2.110417006890768e-7	6.531795713221488e-7
TIMM9	14q23.1	-0.2264382108297801	2.117024468288474e-7	6.55124026172892e-7
MAFG	17q25.3	0.2264268013920562	2.1200780023767603e-7	6.559682720367996e-7
SULT2B1	19q13.33	0.22636158755383645	2.1376129482237104e-7	6.612922303074761e-7
SLC44A5	1p31.1	-0.22633795267375145	2.1440024181043174e-7	6.631671180024724e-7
KPNA4	3q25.33	0.22633070652250167	2.1459650305959618e-7	6.636723574450865e-7
NR2E1	6q21	0.2263205834212041	2.148709760563378e-7	6.644192865447587e-7
ZW10	11q23.2	-0.2263102544000049	2.1515138088934134e-7	6.651499612358563e-7
BRAP	12q24.12	-0.22630944909148085	2.1517325763505056e-7	6.651499612358563e-7
ALDOC	17q11.2	0.22630715153137884	2.152356841756393e-7	6.652409364809234e-7
MYCNOS	2p24.3	-0.22627300322100868	2.161655806389087e-7	6.680126105550335e-7
TSPOAP1	17q22	0.22622346732306237	2.1752138140692989e-7	6.720993977846917e-7
JMJD7-PLA2G4B	15q15.1	-0.22616143320031767	2.1923081697943164e-7	6.772774289185292e-7
TRIM26	6p22.1	-0.22615220876833825	2.194861117102182e-7	6.779537072516174e-7
DYNC1LI1	3p22.3	0.2261510941798603	2.1951697837104105e-7	6.779537072516174e-7
LOC100190986	16p12.2	-0.22614296934774208	2.1974210837875785e-7	6.785450523853786e-7
CCN6	6q21	-0.2261353750225949	2.1995273975606438e-7	6.790914527139378e-7
CHM	Xq21.2	0.22608994373407865	2.2121686147234362e-7	6.828897786164324e-7
ERAL1	17q11.2	-0.22608797543978829	2.212717869888631e-7	6.829547607903351e-7
GCNT2	6p24.3-p24.2	-0.2260045805395332	2.2361104238267251e-7	6.900174213957833e-7
S100PBP	1p35.1	-0.22600396196565978	2.2362848228758732e-7	6.900174213957833e-7
COL9A1	6q13	-0.2259299298011383	2.2572521564996324e-7	6.963804242875148e-7
PYM1	12q13.2	-0.22592819165734232	2.2577467006078432e-7	6.96426426422196e-7
ZBED3-AS1	5q13.3	-0.22591338507703776	2.261963766304912e-7	6.976204909358014e-7
TMPPE	3p22.3	0.22589355151966065	2.2676244582488407e-7	6.992593561143297e-7
CD8B	2p11.2	0.2258760354817575	2.272635053971115e-7	7.006972828125349e-7
PFN1	17p13.2	-0.22586062956239614	2.277050848925764e-7	7.019514092537054e-7
PPIB	15q22.31	-0.2258211292021876	2.2884106264076588e-7	7.05345461535007e-7
CST3	20p11.21	0.22580964639024922	2.291723159546625e-7	7.062134377259991e-7
ZNF837	19q13.43	-0.22580893944866362	2.2919272471808008e-7	7.062134377259991e-7
TAF15	17q12	-0.22580655352081327	2.2926161722194245e-7	7.063177666276868e-7
TMEM255A	Xq24	-0.2258025719859825	2.2937662652465122e-7	7.06564120299999e-7
ZNF234	19q13.31	-0.22580133483823517	2.2941237368339105e-7	7.06566279534196e-7
MT1H	16q13	0.22579501706179325	2.2959500838281992e-7	7.070207673752913e-7
NPRL3	16p13.3	-0.22574557980907659	2.3102898806440882e-7	7.11327951796968e-7
NUTM2G	9q22.33	-0.22571602572794638	2.31890351876169e-7	7.138710313292782e-7
FAM238B	10p12.1	0.2257135091583799	2.3196384092246256e-7	7.139882437920257e-7
RNPEP	1q32.1	-0.22571213263531975	2.3200404774007148e-7	7.140029928999513e-7
TENT5B	1p36.11	0.22568608410772106	2.3276616512661885e-7	7.162391109764595e-7
SMARCAL1	2q35	-0.2256559307792846	2.3365139094904477e-7	7.188533027504489e-7
RSL1D1	16p13.13	-0.22564952412116723	2.338398915917219e-7	7.193234748826222e-7
SLC38A10	17q25.3	-0.22563463416402593	2.3427855915218966e-7	7.205629338012656e-7
FGF10	5p12	0.22562867822306398	2.344542468095971e-7	7.209932992569077e-7
APRT	16q24.3	-0.2255988452462675	2.3533616821491607e-7	7.235950110387254e-7
TMEM272	13q14.3	0.22555275650877823	2.3670492700326693e-7	7.276925942837549e-7
PROK1	1p13.3	0.22551569124229062	2.3781126415092808e-7	7.309822986044917e-7
FAM178B	2q11.2	0.22542724015654525	2.4047154616719745e-7	7.390467747373275e-7
BCL7A	12q24.31	-0.22540580102996982	2.4112065906915266e-7	7.40928762001705e-7
SLC20A2	8p11.21	0.2253794674564973	2.4192027118344755e-7	7.432725674077241e-7
MYBPHL	1p13.3	0.22532079874838132	2.4371092597943677e-7	7.486600607453032e-7
ZNF419	19q13.43	-0.22531681475987927	2.4383298493823103e-7	7.489209033119555e-7
RPS3A	4q31.3	-0.22531548924443612	2.4387360830799075e-7	7.489315791465958e-7
ZNF821	16q22.2	-0.2252728076471637	2.451851709600855e-7	7.528446895714719e-7
CLVS1	8q12.2-q12.3	0.22523622342092997	2.46314772761204e-7	7.561979798444698e-7
PTCD2	5q13.2	0.22515391388598768	2.488745785179984e-7	7.639403741628146e-7
CYTH3	7p22.1	0.2251492696078529	2.49019775482086e-7	7.642697052054097e-7
IL18R1	2q12.1	0.22511645095521957	2.500481333711102e-7	7.673090436674206e-7
SERPING1	11q12.1	0.22511118313078346	2.5021357881091363e-7	7.676998877502404e-7
ONECUT2	18q21.31	-0.22509943022718615	2.505830798666353e-7	7.687165966511313e-7
TRIM78P	11p15	-0.22509559564115977	2.5070374958044493e-7	7.689697695559638e-7
ZEB2	2q22.3	-0.2250550696436862	2.5198247919325756e-7	7.727743783108101e-7
SCARNA16	17q25.2	-0.22500865214594942	2.53454823620519e-7	7.771715131579138e-7
C7ORF61	7q22.1	-0.22500143045208224	2.5368463641026953e-7	7.777579006489422e-7
GRIK4	11q23.3	-0.2249901193869665	2.5404498685363774e-7	7.787442572534879e-7
PRSS53	16p11.2	-0.22497279931850792	2.5459772905937567e-7	7.803199780428812e-7
TMEM182	2q12.1	-0.2249617533564813	2.5495084793679884e-7	7.81283484610701e-7
TMEM218	11q24.2	-0.22493100139819777	2.559364172790265e-7	7.841845150094914e-7
KIAA1109	4q27	0.22492773676252437	2.560412607602904e-7	7.843865458423058e-7
DPH6	15q14	-0.22491448657659302	2.564672140924173e-7	7.855720910539693e-7
CS	12q13.3	-0.2248755556367558	2.5772267796810273e-7	7.892977230008992e-7
LOC284009	17p13.3	-0.22485636062913505	2.583438644974604e-7	7.910799896921779e-7
TM2D3	15q26.3	0.22482192141071652	2.5946199866092246e-7	7.94383197418809e-7
MAGI3	1p13.2	0.22478006937305983	2.608270782632924e-7	7.984413490534828e-7
PPP2R1A	19q13.41	0.22476522360009515	2.6131295974646424e-7	7.998072842642274e-7
KPNA6	1p35.2	0.2247543151548682	2.6167053342397177e-7	8.007801494172276e-7
PSG10P	19q13.2	0.22469057483023278	2.637693511278646e-7	8.069960648234544e-7
ATP11B	3q26.33	-0.22469019942600776	2.637817601898003e-7	8.069960648234544e-7
RPL29	3p21.2	-0.22466740056038373	2.645364360584233e-7	8.091820797107984e-7
BHLHE41	12p12.1	0.22463294212143334	2.656810085634073e-7	8.125598928469136e-7
ANKS1B	12q23.1	0.22461446831034984	2.6629659748215216e-7	8.14319081122049e-7
RPL30	8q22.2	-0.22460051117620544	2.667625912371573e-7	8.156203521280449e-7
RPL24	3q12.3	-0.2245672799605701	2.678752611964353e-7	8.188981260017182e-7
AKT2	19q13.2	-0.2245566857588029	2.682309219679269e-7	8.198376089921089e-7
PHACTR4	1p35.3	-0.22455570379236584	2.6826391084375487e-7	8.198376089921089e-7
RAB6D	2q21.1	0.22454784402809647	2.68528098159679e-7	8.205206103360547e-7
CDV3	3q22.1	-0.22452866327732374	2.6917386575590153e-7	8.223691934391167e-7
ULK4P3	15q13.2	0.224511147089042	2.697648979897263e-7	8.240500164198292e-7
DUSP27	1q24.1	0.22450741580618447	2.6989096051403717e-7	8.24310203745418e-7
ENPP2	8q24.12	0.2244904884325581	2.704635697755719e-7	8.259339639874741e-7
GNE	9p13.3	-0.22445788571136052	2.715697338190252e-7	8.291863400765359e-7
IRAK4	12q12	-0.2244481603060702	2.719005457631095e-7	8.300707000499774e-7
HGH1	8q24.3	-0.2244300498864378	2.7251761038033597e-7	8.318285454773586e-7
EXD3	9q34.3	-0.22441396200763494	2.730668931395718e-7	8.33378993730988e-7
TIGD6	5q32	-0.2244023907969109	2.7346262390584716e-7	8.344604147973035e-7
SLC9A3R2	16p13.3	0.22439284212823876	2.737896003898845e-7	8.353317393251304e-7
CHMP5	9p13.3	0.22437834982605923	2.7428658187231973e-7	8.367214067374547e-7
RNASEH2C	11q13.1	-0.22428977112058743	2.7734312694388373e-7	8.459175162353464e-7
AJAP1	1p36.32	0.22428627068660154	2.7746458601380337e-7	8.461599634887747e-7
BACH2	6q15	-0.22427009939819395	2.7802636725909124e-7	8.476448582270753e-7
ZNF239	10q11.21	-0.22426983429510533	2.780355859062372e-7	8.476448582270753e-7
PTPN23	3p21.31	-0.22424845426670076	2.787800210187339e-7	8.497859092468542e-7
ADGRB2	1p35.2	0.22421814414622912	2.798386846686473e-7	8.528840093128645e-7
RASL11B	4q12	0.22420608195542868	2.8026106550724165e-7	8.540422221420041e-7
KEAP1	19p13.2	-0.22419869829965128	2.8051992126358046e-7	8.547018486617871e-7
TTLL2	6q27	-0.22412253751528707	2.8320343086719577e-7	8.627477137675331e-7
LTV1	6q24.2	-0.22408231804373405	2.8463051169942256e-7	8.669641556688409e-7
TTC21A	3p22.2	-0.22406446776909736	2.852660973383504e-7	8.687688502172935e-7
SMIM15	5q12.1	-0.22405103587927327	2.857452606211671e-7	8.70096692249411e-7
ZNF415	19q13.42	0.22403424601699204	2.8634530459467624e-7	8.717921603644319e-7
ZKSCAN8	6p22.1	-0.22398149050235044	2.8823861143886956e-7	8.774239234816623e-7
TRIR	19p13.13	-0.2239336001581252	2.8996774825052104e-7	8.825543134780728e-7
ZDHHC11	5p15.33	-0.22393050234163334	2.9007994178395934e-7	8.82762521706627e-7
BIRC3	11q22.2	0.2239140659501369	2.906759176584907e-7	8.844426767148854e-7
SSTR1	14q21.1	0.22388578828734793	2.917040124226437e-7	8.874369389547185e-7
ZNF318	6p21.1	-0.22388437440420836	2.917555089573161e-7	8.874596886071892e-7
ZEB1-AS1	10p11.22	-0.22386184064167286	2.925774173327203e-7	8.898255107625546e-7
PLCD4	2q35	-0.2238393068791376	2.934015547805436e-7	8.921973975762504e-7
NBPF14	1q21.2	-0.2238150941303749	2.942895895606229e-7	8.947628434823885e-7
PTMAP11	9q22.33	-0.22380409042198565	2.9469401994145845e-7	8.958573787755947e-7
RAB2B	14q11.2	-0.22377426825472263	2.957927962900783e-7	8.990620482442739e-7
COP1	1q25.1-q25.2	-0.22372107584402912	2.9776243197448617e-7	9.04912329068076e-7
OPCML	11q25	0.22368837485399984	2.9897956198075646e-7	9.084742952666212e-7
ZSCAN23	6p22.1	-0.22368608223555442	2.9906507262013925e-7	9.08597186421734e-7
ALG8	11q14.1	-0.22362634567159279	3.013014593963887e-7	9.152536873422618e-7
SPAG4	20q11.22	0.22358863237472132	3.027216320633623e-7	9.194291690312515e-7
H1F0	22q13.1	-0.22358083136770437	3.030161985418216e-7	9.201852054227543e-7
NMBR	6q24.1	0.22351104367664482	3.056636911232545e-7	9.280851922795082e-7
IFT22	7q22.1	0.22350961194231114	3.0571823837545633e-7	9.281110380797434e-7
MPST	22q12.3	-0.22348954753751263	3.0648365320243483e-7	9.302946299630064e-7
CHP2	16p12.2	0.2234807591048536	3.06819494121936e-7	9.311738402818534e-7
CRYGS	3q27.3	-0.22345879557922915	3.076603574776528e-7	9.335852599498733e-7
NAV1	1q32.1	-0.22345588438182448	3.0777197769176353e-7	9.337834224595401e-7
PRPSAP2	17p11.2	-0.223376937713164	3.1081383283998097e-7	9.428705512920338e-7
NAV2	11p15.1	-0.2233485126943507	3.1191613319540373e-7	9.460720868591146e-7
SRXN1	20p13	0.2233378202031086	3.1233175306492454e-7	9.471902036013754e-7
GRAMD1A	19q13.11	-0.22333323001676633	3.1251033829347653e-7	9.475892510655407e-7
NYAP2	2q36.3	0.22332473872790368	3.128409584853506e-7	9.484491073719027e-7
EPN2	17p11.2	-0.2232914271625951	3.14141245325845e-7	9.522480299224719e-7
CYP2B7P	19q13.2	0.22327887894973242	3.1463240120484855e-7	9.535934817635225e-7
OR1L3	9q33.2	0.22326306442553687	3.152524583897914e-7	9.55329146790408e-7
ASCC3	6q16.3	-0.22325498042003744	3.1556987092353285e-7	9.561473050329644e-7
TBCE	1q42.3	-0.22324017389878936	3.1615203604428993e-7	9.577672725302674e-7
STK38	6p21.31	-0.22323655575496965	3.162944518951368e-7	9.580547543055667e-7
TECR	19p13.12	0.22319625515376965	3.178849278181254e-7	9.62727659567557e-7
TAF6L	11q12.3	-0.2231776979375643	3.186198802651257e-7	9.648085620344247e-7
LINC00847	5q35.3	-0.223157113194316	3.1943704576381364e-7	9.671377503595504e-7
SEMA3F	3p21.31	0.22312989101391092	3.205208003376758e-7	9.70273251592775e-7
ADAT3	19p13.3	-0.2231174311687448	3.2101802481022e-7	9.716325473951127e-7
SMARCC2	12q13.2	-0.223106345951718	3.2146101723633395e-7	9.728273143953361e-7
CDIPT	16p11.2	0.22307241275562062	3.2282073155104393e-7	9.767955528741703e-7
CAPN7	3p25.1	-0.22304196515617544	3.2404548783058545e-7	9.803543037443627e-7
ZNF283	19q13.31	-0.22303649621362062	3.242659496550901e-7	9.808740901719837e-7
MINDY4	7p14.3	0.22300931821912867	3.2536368132732726e-7	9.840469815841951e-7
TMCC2	1q32.1	0.2229538625630473	3.2761466719546995e-7	9.907063604811563e-7
MAGEE2	Xq13.3	0.222930720217451	3.285584584024789e-7	9.934113797019163e-7
C6ORF141	6p12.3	0.22290917616646494	3.294394197224178e-7	9.95925647177038e-7
ATRN	20p13	0.22287813637119688	3.307126717918546e-7	9.99624913942366e-7
CCDC71	3p21.31	-0.22282060407715254	3.330851826591949e-7	0.000001006645235735576
NFIL3	9q22.31	-0.2228037258471754	3.337843077174058e-7	0.0000010086069286406802
UPK2	11q23.3	-0.22277562491977887	3.349514304722254e-7	0.000001011981985576283
GABRE	Xq28	0.22275592384462933	3.357720212807944e-7	0.0000010143092180164961
GNG7	19p13.3	0.2227524725833699	3.359159725319545e-7	0.0000010145920482721698
STAT5B	17q21.2	-0.222718770147836	3.373248185310221e-7	0.000001018575639341276
ECRG4	2q12.2	0.22271850504473556	3.3733592301382375e-7	0.000001018575639341276
ZNF689	16p11.2	-0.2227115190762994	3.3762867398212696e-7	0.0000010193069326375654
ZNF546	19q13.2	-0.22268010435960076	3.3894815036956705e-7	0.0000010231372450368081
BMX	Xp22.2	0.2226404943525773	3.4061891943030204e-7	0.0000010280266518913651
TGM2	20q11.23	0.22256089141797258	3.440006130951395e-7	0.0000010380775872790162
NANOG	12p13.31	-0.22250077444533595	3.4657589585977636e-7	0.0000010456924029375862
DDX60L	4q32.3	-0.2224832211280808	3.4733133565227927e-7	0.0000010478149121780042
ARHGEF2	1q22	-0.2224711098386162	3.478534912899415e-7	0.0000010492331295476526
USP6NL	10p14	-0.22246103592124747	3.4828838488638495e-7	0.000001050387752833868
NPAS4	11q13.2	0.22244804722013511	3.48849882778957e-7	0.000001051923794003373
