Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
SNX12	Xq13.1	-0.24229163062921505	2.6539367939585522e-8	1.7658752377227187e-7
RAB3IP	12q15	-0.24227289667761773	2.6606908653737953e-8	1.769785171125077e-7
FIG4	6q21	0.2422505396504745	2.6687729164121412e-8	1.7745755530272156e-7
FAM222A	12q24.11	-0.24219681209117538	2.688292643607238e-8	1.7869656441729481e-7
F5	1q24.2	-0.2421917751324908	2.6901296838174358e-8	1.78759738152417e-7
FAM122B	Xq26.3	0.24217427832863986	2.6965204234373658e-8	1.7912536493219352e-7
UBQLN2	Xp11.21	-0.2421226769430054	2.7154535805301402e-8	1.8032364834343924e-7
CER1	9p22.3	0.2421116518046369	2.7195154772791776e-8	1.805339201100609e-7
DGCR2	22q11.21	-0.2420063408683665	2.7586116952869496e-8	1.83069026954181e-7
OASL	12q24.31	0.24195079642490783	2.7794507990565605e-8	1.843912719966414e-7
ACOX2	3p14.3	0.24185147113436034	2.817095843348383e-8	1.8682720163732482e-7
KCNJ14	19q13.33	0.24183680209678843	2.8226971572089916e-8	1.870755995611127e-7
TNNI3K	1p31.1	0.24183680209678868	2.8226971572089916e-8	1.870755995611127e-7
XKR4	8q12.1	-0.24180331608182323	2.8355240601796863e-8	1.8786395194637745e-7
SLC25A19	17q25.1	0.24176831713222047	2.8489907604319917e-8	1.8869416137013594e-7
ARMC10	7q22.1	0.24174772745900241	2.8569420247132388e-8	1.8915864748848477e-7
SIK2	11q23.1	-0.2417146779406174	2.8697499041517087e-8	1.8994428042548456e-7
CASP10	2q33.1	0.24166139221979865	2.8905171017303065e-8	1.9125603967175815e-7
MIR155HG	-	0.2416351348592868	2.900803856209594e-8	1.9187370913727566e-7
DTX2	7q11.23	0.24162675208288195	2.9040953987408746e-8	1.920284268088382e-7
TGFB1	19q13.2	0.24161058079447426	2.9104553537415096e-8	1.923858701205986e-7
STRN4	19q13.32	0.24158853839142388	2.9191460445456547e-8	1.9289709408090772e-7
RNF144B	6p22.3	0.24156348081239074	2.929056024168615e-8	1.9348852720597461e-7
NDRG3	20q11.23	-0.2414890752121765	2.9586747455084648e-8	1.95381072860125e-7
MITF	3p13	0.24146097428477992	2.969936116126785e-8	1.9606051747620207e-7
KIF24	9p13.3	0.24142880844335654	2.982877387022733e-8	1.9685037970463278e-7
APOBR	16p12.1	0.24139505198340133	2.996517268569303e-8	1.976858136506077e-7
TSC2	16p13.3	-0.24137587619332276	3.004292429364795e-8	1.981339210612484e-7
SPOCD1	1p35.2	0.2413717229116006	3.0059790196925405e-8	1.9818032379339866e-7
KNTC1	12q24.31	0.2413600637078085	3.010718557234461e-8	1.984279072651323e-7
SRRM4	12q24.23	-0.24126771413315373	3.048515464579115e-8	2.0082127136986774e-7
CAMK4	5q22.1	-0.2412664769854066	3.0490249078079716e-8	2.0082127136986774e-7
C6ORF47	6p21.33	-0.2412425293397317	3.058902513976081e-8	2.0140605350839897e-7
TNFRSF14	1p36.32	0.24122953928838828	3.064273418936796e-8	2.0169381782299948e-7
METTL4	18p11.32	0.24122344191734948	3.066797600646261e-8	2.0179408102685792e-7
WNK4	17q21.2	-0.2411902209919273	3.0805857270759265e-8	2.0263520014217866e-7
CPS1	2q34	0.24113754851662636	3.102570079384051e-8	2.040147272356877e-7
RPUSD2	15q15.1	-0.24110684606870578	3.1154545457100616e-8	2.0479517149025286e-7
FAM221A	7p15.3	0.2410783421601616	3.127462700538832e-8	2.0551752120457427e-7
FDFT1	8p23.1	-0.24103636750445884	3.145227365354314e-8	2.0661755918184531e-7
SLC25A33	1p36.22	0.2409785750311333	3.1698462846506614e-8	2.0816700633499018e-7
IGFBP5	2q35	0.24091128835265788	3.198744492432855e-8	2.0999637809162746e-7
UCK2	1q24.1	-0.24086263661369683	3.219797949012956e-8	2.113097215170905e-7
RADX	Xq22.3	-0.24084324522506798	3.228226641610604e-8	2.1179393856658437e-7
GPR173	Xp11.22	-0.24081593960633374	3.2401315383169e-8	2.125058293559109e-7
BORA	13q21.33	0.2407830173194054	3.254541698446953e-8	2.1338151278825694e-7
TSPAN10	17q25.3	0.24075717877231298	3.265894684747939e-8	2.140562507776437e-7
EMC1	1p36.13	0.2407194032140396	3.282561537604125e-8	2.1507872330073695e-7
ALDH16A1	19q13.33	0.2406638976649059	3.307200319978246e-8	2.1662269542261669e-7
PHLDA1	12q21.2	-0.24063950818075006	3.3180832316252334e-8	2.172649432698809e-7
IFT81	12q24.11	0.24063041162402818	3.32215109753813e-8	2.1746067622553973e-7
PLEKHF2	8q22.1	0.24057287893780213	3.34799093672524e-8	2.190809648663342e-7
SAMD15	14q24.3	0.24056360032969976	3.3521764284709874e-8	2.1928367610124456e-7
OLFM1	9q34.3	-0.24054035962559442	3.3626823131581586e-8	2.198995722205048e-7
ZNF273	7q11.21	0.24050138947156302	3.3803701497089574e-8	2.2098457389196593e-7
HLCS	21q22.13	0.2404866320662952	3.3870917256000445e-8	2.2135220836247163e-7
AQP11	11q14.1	-0.24048230204918095	3.3890663759993844e-8	2.2140948543915615e-7
TMEM123	11q22.2	0.24045500174316342	3.401542003632735e-8	2.2215253752912074e-7
DACH2	Xq21.2	-0.24038553942182336	3.433485326332517e-8	2.2416611937885325e-7
AZIN2	1p35.1	0.24037246100278323	3.439532005764652e-8	2.244881993144097e-7
EPHA10	1p34.3	-0.24035160622647606	3.44919531768182e-8	2.2504604142324651e-7
MYOZ1	10q22.2	-0.2403410569059712	3.454093467011053e-8	2.2529271558851455e-7
POLD1	19q13.33	0.24033790923356277	3.455556263643628e-8	2.2531523231345142e-7
SLC15A4	12q24.33	0.24032262162211712	3.4626692975290224e-8	2.2570603203195157e-7
ATP8A2	13q12.13	-0.24027596347851493	3.48446610657243e-8	2.270533974615603e-7
PTTG1	5q33.3	0.24027039631365288	3.4870757057857387e-8	2.2711983585755754e-7
ACACA	17q12	-0.2402689824305132	3.487738762040564e-8	2.2711983585755754e-7
STRIP1	1p13.3	0.2402473376524665	3.4979045551971054e-8	2.2770827813151062e-7
GJA1	6q22.31	0.2401169899930212	3.5597328611038077e-8	2.3165840610947018e-7
OSMR	5p13.1	0.24009136336111833	3.572012137238799e-8	2.3236150776796548e-7
GSX1	13q12.2	-0.24008963454273288	3.572841992364927e-8	2.3236150776796548e-7
AGTPBP1	9q21.33	0.24006715061235445	3.583651562863857e-8	2.329893555591687e-7
ADGRD2	9q33.3	0.2399950805205479	3.6185141877714285e-8	2.3518009200406116e-7
RRS1	8q13.1	-0.23996049610421105	3.635360015575631e-8	2.3619881815668803e-7
TSHZ1	18q22.3	-0.23992832496159897	3.6510984211088846e-8	2.3714495898188216e-7
TTR	18q12.1	0.23987038751222098	3.679608258135489e-8	2.38860844962342e-7
MOK	14q32.31	0.23986982554670316	3.679885841243163e-8	2.38860844962342e-7
FAM133B	7q21.2	0.23981964858948482	3.704752559832262e-8	2.4039754219111116e-7
SUOX	12q13.2	-0.23979020625241224	3.719419166450408e-8	2.412715888507293e-7
PARK7	1p36.23	0.2397019269238917	3.763732566756193e-8	2.4406758532766677e-7
TMEM51	1p36.21	0.23966428228530362	3.782783842018141e-8	2.451665149975141e-7
GNAT2	1p13.3	0.23966363724508088	3.78311109645983e-8	2.451665149975141e-7
MED9	17p11.2	-0.2396258423374498	3.802333816583411e-8	2.463330722240943e-7
GIPC2	1p31.1	0.23955065730437416	3.840854580052211e-8	2.487486963971495e-7
LRRC14	8q24.3	-0.23953623749348554	3.8482855154641155e-8	2.4914991739650623e-7
C22ORF39	22q11.21	-0.23951499564524004	3.85925736603528e-8	2.49780057003651e-7
TMEM185B	2q14.2	0.23947835665246386	3.878253274665364e-8	2.5092896107358284e-7
SUPT4H1	17q22	-0.23946563699446533	3.8848690440431066e-8	2.5127637085965053e-7
DCLRE1C	10p13	0.23942777143579996	3.904628397533054e-8	2.5247342245883225e-7
ATL3	11q13.1	0.23941932703139104	3.909048167168695e-8	2.5267816639399825e-7
DOK6	18q22.2	-0.23937731348014543	3.93110990210882e-8	2.5402277800133303e-7
RCBTB2	13q14.2	0.23935605576090005	3.942318359971306e-8	2.5466542920660524e-7
DEPDC1B	5q12.1	0.23931007623548003	3.9666675612271995e-8	2.5615626105669946e-7
HDC	15q21.2	0.23929784554539726	3.97316896464691e-8	2.5649394651375715e-7
AP2S1	19q13.32	0.23929260775501607	3.975956338928061e-8	2.565917277500917e-7
PRR11	17q22	0.23928666558021097	3.979120851826836e-8	2.567137775797787e-7
CCDC25	8p21.1	0.2392656661793484	3.990323630731255e-8	2.57354173765748e-7
CATSPERB	14q32.12	0.23925790137835504	3.9944737211040585e-8	2.5753944576648203e-7
ZNF780A	19q13.2	0.23924825245696965	3.9996366414260925e-8	2.5778987956455065e-7
LOC606724	16p11.2	0.2392407412026258	4.003660209813595e-8	2.579314287342932e-7
ARHGAP44	17p12	-0.2392393767885622	4.0043915080518714e-8	2.579314287342932e-7
PEX13	2p15	0.239224304810766	4.012478379835274e-8	2.583697752023601e-7
ACY3	11q13.2	0.23920541144584365	4.022637921640572e-8	2.589412616162055e-7
HK3	5q35.2	0.2392011082899969	4.024955335426113e-8	2.5900773864515116e-7
ILF3-DT	19p13.2	-0.2391747252482634	4.039191853141971e-8	2.59840928370119e-7
SLC36A4	11q21	0.23916668378790787	4.043540767060687e-8	2.600377205891882e-7
VPS53	17p13.3	-0.23914300652845077	4.056372004391426e-8	2.6077970657058524e-7
TMEM51-AS1	1p36.21	0.2390710699406013	4.0955979988747035e-8	2.6321756855375485e-7
PRKD2	19q13.32	0.23904553167639445	4.1096116569409346e-8	2.640340363785411e-7
ITGA2	5q11.2	0.23903749021603932	4.114033850527429e-8	2.6423394858389137e-7
ZNF320	19q13.41	0.2389475813639507	4.163791224509905e-8	2.673445696730707e-7
KIF14	1q32.1	0.23890122722847318	4.189671334820551e-8	2.6892061057407557e-7
GDPD2	Xq13.1	0.2388505925385407	4.218119041712727e-8	2.7066040101836504e-7
KBTBD6	13q14.11	-0.23883053834772638	4.2294374837340146e-8	2.7130031533427126e-7
AARSD1	17q21.31	-0.23882178466957404	4.2343871969538125e-8	2.7153142581992946e-7
ARL6IP5	3p14.1	0.23879890798730913	4.2473491304544105e-8	2.722760121433748e-7
ULBP1	6q25.1	0.23876443489425428	4.266954071951863e-8	2.734458393026749e-7
RPN2	20q11.23	0.23871451156003037	4.2955007606435405e-8	2.7518776878085296e-7
PHF21B	22q13.31	-0.23868985169912313	4.3096695634387534e-8	2.760077765835092e-7
PARD3	10p11.22-p11.21	-0.23864112218670122	4.337801019464177e-8	2.7772120150338924e-7
MAD2L2	1p36.22	0.23863175521069513	4.343228859967136e-8	2.7798043506602357e-7
CXCR2	2q35	0.23861155792027483	4.354954845229515e-8	2.7864247741882656e-7
TDRKH	1q21.3	-0.23857891132719034	4.3739732889902695e-8	2.797705440334163e-7
ATP6V0C	16p13.3	-0.23856542998285019	4.381850317372459e-8	2.8018548762621676e-7
BACE2	21q22.2-q22.3	0.23850781424491704	4.4156694825292296e-8	2.822584414624978e-7
ZYG11B	1p32.3	0.23847343921108868	4.435966896145627e-8	2.834660177280253e-7
EGLN2	19q13.2	0.2383858331730937	4.4881042539586765e-8	2.867068119900535e-7
FAM110B	8q12.1	-0.2382336976512528	4.580056027748123e-8	2.9248815196525155e-7
WDR74	11q12.3	-0.23817077985154642	4.618613919199579e-8	2.9485710964212385e-7
DSCAML1	11q23.3	-0.2381586734771651	4.62606897211612e-8	2.9519825041682004e-7
INSR	19p13.2	-0.23815734796172194	4.626885924890389e-8	2.9519825041682004e-7
RAMP1	2q37.3	-0.23813313521295845	4.6418334906305785e-8	2.960582252597377e-7
LRIG2	1p13.2	0.23812421007564052	4.647355124486732e-8	2.9631665611883935e-7
PLA2G15	16q22.1	0.2380945185297117	4.665769851846569e-8	2.973967308981305e-7
SLC35D3	6q23.3	-0.23804967813076777	4.6937136596717224e-8	2.9908331571631354e-7
UACA	15q23	0.23801542944159826	4.7151657748681276e-8	3.0035531496719216e-7
LIG4	13q33.3	0.2380024888320352	4.723295936997754e-8	3.007781724125449e-7
CBS	21q22.3	-0.23799103995744209	4.730500185923526e-8	3.011418195402722e-7
ABHD16A	6p21.33	-0.23798014231927775	4.7373674322749424e-8	3.0148379041065376e-7
GHITM	10q23.1	-0.23796988115141088	4.7438424081322826e-8	3.0180058942996195e-7
ZNF347	19q13.42	0.23795353312724957	4.754175969614024e-8	3.023625921873449e-7
DNMBP	10q24.2	-0.23794226098913077	4.7613137397879173e-8	3.0272105426636456e-7
TICRR	15q26.1	0.23793612469071	4.7652037341035195e-8	3.028728640708104e-7
RNF103	2p11.2	-0.23790250078155734	4.786573587476438e-8	3.0413523509962955e-7
SLC4A7	3p24.1	0.23783578316943987	4.8292508871882204e-8	3.067502430264704e-7
PI16	6p21.2	0.23782384827620043	4.8369239671970786e-8	3.071408633154655e-7
RPH3A	12q24.13	-0.23777878075112993	4.866004790962613e-8	3.0889018447921047e-7
PLXND1	3q22.1	0.23776274726690294	4.876391449025685e-8	3.094520868863923e-7
NMRAL1	16p13.3	0.23775943347822176	4.8785408261961424e-8	3.094910685869743e-7
LYPLAL1	1q41	0.23774997288216337	4.884682162114465e-8	3.097831930493543e-7
KLHL22	22q11.21	-0.23773857344935087	4.8920920177984644e-8	3.1015555714099006e-7
ZNF329	19q13.43	0.23771034522188866	4.910487709317049e-8	3.1122396324281997e-7
PUM1	1p35.2	0.23769912777545274	4.917816409444872e-8	3.1154610771297285e-7
ZC3H3	8q24.3	-0.23769783594139554	4.918661082537536e-8	3.1154610771297285e-7
ASPG	14q32.33	-0.23767280667626184	4.935054313316348e-8	3.124862751594563e-7
AMIGO2	12q13.11	0.23766134008285783	4.9425821270425136e-8	3.128646727262296e-7
SPATS2	12q13.12	-0.23764716231769825	4.951905168337359e-8	3.133564347107642e-7
SMURF1	7q22.1	0.23760045998921597	4.982736127192007e-8	3.152084815196676e-7
HCP5	6p21.33	0.23752871066576928	5.030463812911054e-8	3.1812792011323637e-7
XKRX	Xq22.1	0.23746718366737665	5.0717432176512874e-8	3.206378645690423e-7
CCRL2	3p21.31	0.2374543881841429	5.080368927209321e-8	3.2108250138390946e-7
PGAM4	Xq21.1	-0.2374477553611022	5.084845832961486e-8	3.2121829291422385e-7
TMEM107	17p13.1	0.23744648452080705	5.0857040374098635e-8	3.2121829291422385e-7
ETS1	11q24.3	-0.23743543331288575	5.093172873803622e-8	3.215892837731125e-7
PPP5C	19q13.32	0.23743158407269466	5.0957768283135524e-8	3.2165296379345496e-7
SUSD6	14q24.1	0.23742301240616173	5.101580058202795e-8	3.219184837352944e-7
GALNT2	1q42.13	0.23740189777143045	5.115902443675568e-8	3.227212427000724e-7
GBP2	1p22.2	0.2373828051043834	5.128886745237821e-8	3.2343911689314893e-7
SLC6A6	3p25.1	0.2373589458264047	5.145157433899528e-8	3.2436372428032644e-7
EEF2	19p13.3	-0.23733049142822307	5.164626958088362e-8	3.2548935324169886e-7
ABCB7	Xq13.3	0.23729444265045735	5.1893950837745627e-8	3.269481071374343e-7
PEAK3	19p13.3	0.2372698374882647	5.2063664849179714e-8	3.2791488504352147e-7
NDC80	18p11.32	0.23726607137768102	5.2089688867399535e-8	3.2797633268446036e-7
LINC00999	10p11.1	-0.23724636538142457	5.222606341504518e-8	3.287323335968548e-7
RNH1	11p15.5	-0.23724150515813286	5.225975139756793e-8	3.288417128359448e-7
MICU1	10q22.1	-0.2371856620140115	5.264833048737489e-8	3.311834605166818e-7
C1RL-AS1	12p13.31	0.23712226115311635	5.3092883808845794e-8	3.338757425047224e-7
SNX2	5q23.2	0.2371197554264737	5.31105277338771e-8	3.3388255367717374e-7
PRSS36	16p11.2	0.23710957742588817	5.318225378559085e-8	3.34229245190554e-7
RAB31	18p11.22	-0.23708986619142505	5.3321428377438056e-8	3.3493435363885375e-7
EVI5L	19p13.2	-0.23708898251446284	5.332767596749767e-8	3.3493435363885375e-7
CNTNAP5	2q14.3	-0.23707610178068522	5.3418823007108026e-8	3.3540233280794295e-7
CATSPER2P1	15q15.3	-0.23704329641551916	5.36516417777594e-8	3.366859999394349e-7
PAXIP1-AS2	7q36.2	0.23704258947394927	5.3656669699191716e-8	3.366859999394349e-7
DMP1	4q22.1	0.23702627892628753	5.377280036092791e-8	3.373097162652979e-7
SLC17A8	12q23.1	-0.23697891847765498	5.411138362212812e-8	3.393280265025583e-7
SNAI3	16q24.2	0.23692409362743166	5.450590329681881e-8	3.416957451390435e-7
ZNF577	19q13.41	0.23692152573013261	5.452444986423839e-8	3.4170576117902087e-7
USP24	1p32.3	0.23691693060992935	5.4557653213350344e-8	3.418075967788553e-7
AAGAB	15q23	0.23688971335949446	5.475472014559711e-8	3.4293566724305163e-7
USP5	12p13.31	-0.23687451934875942	5.48650315944794e-8	3.435198453342544e-7
RNF19B	1p35.1	0.2368328981629218	5.516831035883988e-8	3.453114887129993e-7
IMPDH2	3p21.31	-0.2368249398381678	5.5226484025165603e-8	3.4556832539769203e-7
RNF13	3q25.1	0.2367770550085401	5.557776523697732e-8	3.4765849362168774e-7
LAX1	1q32.1	0.23672291624923086	5.5977525460216814e-8	3.500505244427516e-7
ACBD6	1q25.2-q25.3	-0.23671713124878369	5.602040579427074e-8	3.50210046889393e-7
SLC7A1	13q12.3	-0.2367115640839221	5.606170142567317e-8	3.50359566783322e-7
ACTL10	20q11.22	0.23665232737905634	5.6502927781709256e-8	3.530076005599753e-7
ANKDD1A	15q22.31	0.23661639207509663	5.677222605657643e-8	3.5458018882485665e-7
MUC1	1q22	0.23658758420613016	5.698900665955596e-8	3.558238969536413e-7
ST8SIA2	15q26.1	-0.2365822146828873	5.702950091199425e-8	3.559664916057944e-7
FOXD1	5q13.2	0.2365218386401448	5.7486744789262655e-8	3.587094588970364e-7
PLSCR2	3q24	0.2365028307265422	5.7631428436641506e-8	3.5950099898240393e-7
CYC1	8q24.3	-0.23647641764428953	5.783306268304503e-8	3.606471935517695e-7
TTC24	1q22	0.23646296334107653	5.7936033037727354e-8	3.611776011359373e-7
CEP57L1	6q21	0.2364439866997779	5.8081568879927907e-8	3.619729552359279e-7
PDZD8	10q25.3-q26.11	-0.23643470809167502	5.815285698224201e-8	3.6228615743926687e-7
PGAM1	10q24.1	-0.2364327692256135	5.816776408069574e-8	3.6228615743926687e-7
ZNF189	9q31.1	0.2363358246396089	5.8917854602472504e-8	3.66844616010021e-7
DET1	15q26.1	-0.23630088043609634	5.919051329642428e-8	3.684285083572738e-7
CCN1	1p22.3	0.23629358488081734	5.9247591857331406e-8	3.6866996896162303e-7
ANKRD16	10p15.1	-0.2362890391645413	5.928318326546951e-8	3.687776173449956e-7
IL15	4q31.21	0.23627546950309294	5.938955199482981e-8	3.6932534169270934e-7
INTS4	11q14.1	-0.23625434962369724	5.955547164619129e-8	3.7024294291053426e-7
EDDM3A	14q11.2	0.23624397380667492	5.963714894758154e-8	3.7063642414679143e-7
ACSL6	5q31.1	-0.2362097239371078	5.990752910345365e-8	3.7220206294444653e-7
ASAH1	8p22	0.23619024407798914	6.006183768509568e-8	3.730458131759747e-7
H2AFY2	10q22.1	-0.23617914871421664	6.014990053847245e-8	3.7347771627845494e-7
NOC2L	1p36.33	0.2361688096937597	6.023207263144943e-8	3.7387278827667855e-7
PCGF2	17q12	-0.2361466294020091	6.040872240038409e-8	3.7485387882860684e-7
HSPA7	1q23.3	0.23613165629410304	6.052825510025179e-8	3.7548004648497727e-7
TESK2	1p34.1	0.23609237163653232	6.084295798604506e-8	3.773161722413579e-7
NAT14	19q13.42	0.2360686890939465	6.103343797738895e-8	3.7838104030201065e-7
PGM2	4p14	0.23605455026255126	6.114743187349239e-8	3.7897121856793113e-7
ZBTB17	1p36.13	0.23603931204951664	6.127051978980781e-8	3.796173784518486e-7
TRPV2	17p11.2	0.23603095608766167	6.133811733629535e-8	3.7991944197144415e-7
PDE6G	17q25.3	0.23601802586244333	6.144286149915431e-8	3.8045133006279177e-7
SLC25A37	8p21.2	0.23595566681048535	6.195044577777799e-8	3.8343923581964454e-7
CYB5D1	17p13.1	0.235954076191953	6.196344577651912e-8	3.8343923581964454e-7
JAZF1	7p15.2-p15.1	0.23594205818526742	6.206175320087746e-8	3.839297349748053e-7
ZNF808	19q13.41	0.23592438464602433	6.22065966990676e-8	3.8470772884966317e-7
ZNF611	19q13.41	0.23589837078238668	6.242038756480797e-8	3.8591150987246047e-7
LINC00475	9q22.31	0.23581801971350902	6.308523174651149e-8	3.8990231675089455e-7
SOWAHD	Xq24	0.23580040476823236	6.323189356988418e-8	3.9068899977396104e-7
SLC16A1	1p13.2	0.2357755734455956	6.343919839041618e-8	3.9184977902854797e-7
NME8	7p14.1	0.23572645902635392	6.385116636549421e-8	3.9427361871201493e-7
ZNF324	19q13.43	0.23570603327587328	6.402325578233882e-8	3.952152050911614e-7
FAM180B	11p11.2	0.23569274985752392	6.413541051718184e-8	3.9578635183253844e-7
STAB1	3p21.1	0.2356761597873522	6.427575056692618e-8	3.965310303487756e-7
POLR2A	17p13.1	-0.23563896219296218	6.459149445408514e-8	3.983570265184492e-7
PIK3R2	19p13.11	-0.23556667221173946	6.520940315650203e-8	4.0204488594441516e-7
SMIM3	5q33.1	0.23555235664495225	6.533244294900921e-8	4.026803369902093e-7
ZBTB48	1p36.31	0.23552946941163228	6.552962070127667e-8	4.037722136181048e-7
MMP7	11q22.2	0.23551251784009214	6.567603203557967e-8	4.045507124562547e-7
RELA	11q13.1	-0.2355063170752238	6.572966715468189e-8	4.047574280713322e-7
RSRP1	1p36.11	0.23549942439491886	6.578933682917516e-8	4.050011663551146e-7
TMEM87A	15q15.1	-0.23547844226923922	6.597130054094592e-8	4.0599737185775665e-7
RSC1A1	1p36.21	0.2354732675568386	6.601625197818937e-8	4.0615003238702347e-7
KCNH6	17q23.3	-0.23537335472159113	6.688999237395461e-8	4.113999805525622e-7
RBM48	7q21.2	0.23536400610011046	6.697231540312702e-8	4.1178068034231283e-7
STK36	2q35	0.23532436798871362	6.732245306686313e-8	4.138073098417767e-7
PFN1P2	1p11.2	0.23532154542114048	6.734745313977567e-8	4.1383480729991384e-7
TXNL4B	16q22.2	0.23528955111640415	6.763146102646059e-8	4.153554792640852e-7
TSC22D2	3q25.1	0.2352890261082146	6.763613106611735e-8	4.153554792640852e-7
ACCS	11p11.2	0.23524757646070144	6.800581756934712e-8	4.1749856516918616e-7
OST4	2p23.3	0.2352122293822147	6.832261680135277e-8	4.1931576174492334e-7
RTL10	22q11.21	-0.2352014979031778	6.841907973645902e-8	4.197799959119752e-7
SDS	12q24.13	-0.2351665432832708	6.873419209734766e-8	4.2158504620463224e-7
IL10RB	21q22.11	0.23514967544311105	6.888675493198217e-8	4.2239229506803297e-7
RBM23	14q11.2	-0.23512855556278195	6.907823692217924e-8	4.2343762073215435e-7
RPGRIP1	14q11.2	0.23508053291114842	6.951554637487461e-8	4.2598873266378327e-7
HOTAIR	12q13.13	0.23506173118803497	6.968748813529688e-8	4.2691262482398067e-7
SMIM13	6p24.2	-0.23497006290167424	7.053169476757058e-8	4.3195306749969333e-7
TTC30B	2q31.2	0.23495509495805558	7.067047473482744e-8	4.326715581927895e-7
STK25	2q37.3	-0.23486592156938202	7.150275562792769e-8	4.376342004294627e-7
ASGR1	17p13.1	-0.23484930844212593	7.165885326257413e-8	4.384564918442358e-7
RPA3	7p21.3	0.23484029493691297	7.174368219688619e-8	4.388423473214267e-7
EBF3	10q26.3	0.23482755786220358	7.186372018483206e-8	4.3944327044173464e-7
PPP1R3B	8p23.1	0.23481740770308737	7.195951715857265e-8	4.39895641429346e-7
BLCAP	20q11.23	-0.2347669445609794	7.243762080664337e-8	4.4268410823968996e-7
SEPTIN3	22q13.2	-0.234754661451205	7.255445824484196e-8	4.4321681783645384e-7
LRRC26	9q34.3	-0.2347531595062113	7.25687572877404e-8	4.4321681783645384e-7
NUF2	1q23.3	0.23470164083347536	7.306088415169464e-8	4.460873668632088e-7
ATG101	12q13.13	-0.2346625823117475	7.343613308253057e-8	4.4824277295697813e-7
THAP11	16q22.1	-0.23465798719154426	7.348040218703092e-8	4.483772362266133e-7
PHF21A	11p11.2	-0.2346426995800987	7.362786766247001e-8	4.4914113160153033e-7
SLC25A11	17p13.2	-0.23460011153329052	7.404018385203654e-8	4.5151970557801226e-7
CHRM4	11p11.2	-0.2345651127428203	7.438069295632596e-8	4.534590718755632e-7
ARTN	1p34.1	0.2345298357542603	7.472543880261449e-8	4.5542308697083153e-7
KDM4B	19p13.3	-0.23452658442727	7.475729007797884e-8	4.5547951806048096e-7
MAD2L1	4q27	0.23449998575070913	7.501835395689133e-8	4.569320344788176e-7
ZNF585A	19q13.12	0.23448859149820117	7.51304567763276e-8	4.5747663517594104e-7
USP15	12q14.1	0.23443795162796494	7.563063933107385e-8	4.6038324865754223e-7
IL2RG	Xq13.1	0.2344283195490771	7.572614105635638e-8	4.6082545422191395e-7
MRPL54	19p13.3	-0.23439960004780697	7.601158565996942e-8	4.6242292652101495e-7
CCND3	6p21.1	-0.2343797173161579	7.620980949927689e-8	4.633703453335547e-7
MRPL30	2q11.2	-0.23437936902326498	7.621328630157569e-8	4.633703453335547e-7
A2M	12p13.31	0.23435267680111588	7.64801951434145e-8	4.6485294371009336e-7
C7ORF57	7p12.3	0.23433168086084585	7.669077803595887e-8	4.6599239782488454e-7
U2AF1L4	19q13.12	0.2342322316311721	7.76958537820631e-8	4.718696706211833e-7
ZNRD1ASP	6p22.1	-0.23423134795421016	7.770484135024693e-8	4.718696706211833e-7
RAB11FIP1	8p11.23	0.23416966730225108	7.833466023764808e-8	4.755510644538461e-7
ATP13A1	19p13.11	-0.23416039386720217	7.84297761687839e-8	4.75985164761846e-7
IRF6	1q32.2	0.2340931460488956	7.912286897413021e-8	4.800469940979353e-7
SCML4	6q21	0.23406790104388414	7.938458153364732e-8	4.814899363116317e-7
PTGR2	14q24.3	-0.23406177034517095	7.944826392889245e-8	4.81731262878316e-7
SLF2	10q24.31	-0.23403933529109058	7.968172798505927e-8	4.830015988895911e-7
FGFR1OP	6q27	0.23396916099953585	8.041626119247792e-8	4.873075569286287e-7
IFI30	19p13.11	0.2339531664465207	8.05845930741085e-8	4.881808837040569e-7
DLK2	6p21.1	-0.23392674450535209	8.086341165350095e-8	4.897228123599378e-7
HTATIP2	11p15.1	0.2339219726497558	8.091386604951879e-8	4.89881217244549e-7
VCL	10q22.2	0.23391778035187977	8.095821767243051e-8	4.900025897609941e-7
SERPINB6	6p25.2	0.23384155804619944	8.176870200662922e-8	4.947595441643612e-7
C19ORF44	19p13.11	0.23383077718726025	8.18839671378319e-8	4.953083292726759e-7
VDR	12q13.11	0.23381044459054373	8.210178315268735e-8	4.964769196584672e-7
CCNE2	8q22.1	0.23377872861418897	8.244266261809745e-8	4.983887619320728e-7
GJC1	17q21.31	0.23376785938755443	8.255979782412708e-8	4.989472673657752e-7
NSDHL	Xq28	-0.23375911098562857	8.265419407610301e-8	4.993522004184298e-7
CCDC122	13q14.11	0.23375706016548536	8.267633773110058e-8	4.993522004184298e-7
HIST2H2BF	1q21.2	0.23375363218846348	8.271336397571174e-8	4.994262147691897e-7
UBE2D2	5q31.2	0.23370667508398504	8.322217125839015e-8	5.023479624971269e-7
ARL13B	3q11.1-q11.2	0.2336566044580176	8.376804405167224e-8	5.053578665104745e-7
SUSD4	1q41	-0.23365633935492902	8.377094339953403e-8	5.053578665104745e-7
ZNF175	19q13.41	0.23358193375471487	8.458853476009181e-8	5.101374362244125e-7
BICDL1	12q24.23	-0.2335135371578431	8.534688904673283e-8	5.145570066002334e-7
SAMD4B	19q13.2	0.23350487712361376	8.544337493242839e-8	5.149847180904899e-7
ZNF780B	19q13.2	0.2334864134332686	8.564944011006138e-8	5.160724333708749e-7
