Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
PMEL	12q13.2	0.48636035440044656	7.076324439258275e-32	8.401989223785988e-31
BAP1	3p21.1	-0.4863544591775487	7.090028683089532e-32	8.413305961139968e-31
DDX20	1p13.2	0.4863364321675205	7.132098126934958e-32	8.458248843360924e-31
ACSF2	17q21.33	0.48622862357813607	7.388897626608547e-32	8.757646387422393e-31
LONRF2	2q11.2	-0.48613675339316004	7.614940499864022e-32	9.020259425250208e-31
TIMM10B	11p15.4	-0.48601548069486167	7.923839751234062e-32	9.380653741904283e-31
DPH5	1p21.2	0.4860115041485322	7.934175911974359e-32	9.387377967213325e-31
APBB1	11p15.4	-0.48592071707559276	8.173821869774997e-32	9.665244734107549e-31
TTC23	15q26.3	0.4858912357139814	8.253172931795584e-32	9.753354013946705e-31
ACADSB	10q26.13	-0.48584864248440496	8.369163976944649e-32	9.884634735745815e-31
PTPN22	1p13.2	0.48578745952933133	8.538608233909458e-32	1.0078857178211276e-30
NNMT	11q23.2	0.48576028551956774	8.614950736479123e-32	1.0163020585029583e-30
PGM5	9q21.11	0.48570801602610075	8.763701149925352e-32	1.0332454905476317e-30
ADGRE4P	19p13.2	0.48569884154704296	8.790071261594366e-32	1.0357488410578844e-30
PGAP1	2q33.1	-0.4856275465084705	8.997688613648982e-32	1.0595934587603803e-30
KCNC2	12q21.1	-0.4855829913539794	9.129894261836278e-32	1.0745347239514374e-30
STK38L	12p11.23	0.4855435195559599	9.248621674062155e-32	1.0878731713580343e-30
HNRNPUL2	11q12.3	-0.48551028257559153	9.349779743224686e-32	1.0991306670737777e-30
LINC01102	2q12.1	-0.48549010128241643	9.411735936105462e-32	1.1057692786003626e-30
MMP7	11q22.2	0.4854274699394027	9.606612413261576e-32	1.1280076462653851e-30
SYT10	12p11.1	-0.48530659001371407	9.994091238141084e-32	1.172822313458454e-30
RB1CC1	8q11.23	-0.4851959586801492	1.036225718590387e-31	1.215319762216451e-30
PCDHAC2	5q31.3	-0.48517498207074655	1.0433563564297174e-31	1.2229713663941588e-30
PKN2	1p22.2	0.4851478973712577	1.0526352252005992e-31	1.2331306667791565e-30
MRPL13	8q24.12	0.4851419660177602	1.0546781080516295e-31	1.2348063493861152e-30
TLR10	4p14	0.48503173803201455	1.0933651425521306e-31	1.2793577851998551e-30
CARF	2q33.2	-0.4848898529804547	1.1452371250384993e-31	1.3392764314327834e-30
FITM2	20q13.12	-0.4847194907705347	1.210747053863023e-31	1.4150650059670961e-30
HAT1	2q31.1	0.4846388887231997	1.2430207168670038e-31	1.451943260298706e-30
ANKRD55	5q11.2	-0.4843954906051993	1.3457377580289102e-31	1.5710144145698237e-30
HUNK	21q22.11	-0.48420305924545887	1.4328558381090977e-31	1.6717480643586526e-30
CCL20	2q36.3	0.48414284900167626	1.4612441053527162e-31	1.7038833087343036e-30
DZIP3	3q13.13	-0.48411619380007825	1.4739887731443166e-31	1.7177507315238478e-30
LMBR1	7q36.3	-0.4840303994602154	1.5157613703874415e-31	1.7654110334131258e-30
DMXL2	15q21.2	-0.48400679459216184	1.5274585365756228e-31	1.778007595606301e-30
SLC17A6	11p14.3	-0.4838964741133369	1.5833223888050609e-31	1.8419713029831988e-30
SEMA6B	19p13.3	-0.4838518967099147	1.6064648730632257e-31	1.867816511293408e-30
GRIPAP1	Xp11.23	-0.4838414130207972	1.6119559589091374e-31	1.8731206966897473e-30
TEC	4p12-p11	0.4836076697598243	1.7393261190414502e-31	2.0199627814513063e-30
HCP5	6p21.33	0.4835290118228916	1.7843894100439517e-31	2.071103908802309e-30
NAA20	20p11.23	0.48323331214717763	1.9643760529483288e-31	2.278698826437932e-30
C10ORF55	10q22.2	0.48308144638427813	2.063683664215423e-31	2.3925202043845395e-30
KIAA1143	3p21.31	-0.48287542297750086	2.206391859237306e-31	2.5564980617289265e-30
UHRF1BP1L	12q23.1	-0.4828287648338988	2.240043700151778e-31	2.5939989108994827e-30
COG1	17q25.1	-0.4827724837544281	2.2813126159347284e-31	2.6402723105545384e-30
ZFP36	19q13.2	0.48268700019228866	2.3454385079839856e-31	2.7129309098947295e-30
RNF19B	1p35.1	0.48260692839426234	2.4071216914906644e-31	2.782682363655005e-30
CSRNP3	2q24.3	-0.4826000692360905	2.4124797010723992e-31	2.7872781233994635e-30
HLA-DQA2	6p21.32	0.482554253538003	2.4485725056042916e-31	2.827357977404818e-30
TRIT1	1p34.2	0.4823485747726568	2.6173004689522137e-31	3.0204576276213842e-30
PTPRN	2q35	-0.48234557027098646	2.6198486010142683e-31	3.0216686295794428e-30
ELOA	1p36.11	0.4820715420450185	2.8628807302502445e-31	3.3000879589808566e-30
PLCXD2	3q13.2	-0.4820592589352442	2.8742820789684006e-31	3.311337199661824e-30
ZBTB8OS	1p35.1	0.48165542920422905	3.275218069596787e-31	3.7710834666556724e-30
TRPV4	12q24.11	0.4816492541059172	3.2817600217004084e-31	3.7764591208619824e-30
PI16	6p21.2	0.48163394521335356	3.2980342243067414e-31	3.793021562820776e-30
COL4A6	Xq22.3	0.4815558281698988	3.3823289606259617e-31	3.887749952974915e-30
SYNJ1	21q22.11	-0.48152056945910787	3.4210711553492355e-31	3.930040772820281e-30
MR1	1q25.3	0.48146436760431366	3.483735608275636e-31	3.999749065970677e-30
MLLT3	9p21.3	-0.48145270306841353	3.4968831114057953e-31	4.012558930509518e-30
GRM5	11q14.2-q14.3	-0.4814360899415246	3.5156931683642112e-31	4.0318481210119946e-30
KTI12	1p32.3	0.48138767507877844	3.5710835337946216e-31	4.093042360706843e-30
MFSD6	2q32.2	-0.48125097024971125	3.7321904145911965e-31	4.2752665311689265e-30
TNFAIP3	6q23.3	0.48123796956660725	3.7478812918812294e-31	4.2908026533570394e-30
CPNE5	6p21.2	-0.4812198206361068	3.7698949807427927e-31	4.3135557722335666e-30
CRYZ	1p31.1	0.4811722240006213	3.8282369542012913e-31	4.377826729078403e-30
TENT5A	6q14.1	0.4810309346812703	4.006738999194951e-31	4.579357424193277e-30
CMC4	Xq28	0.4810032649654557	4.042648971882659e-31	4.617781638647382e-30
SFXN1	5q35.2	-0.480998867833027	4.048384863431834e-31	4.621715018779683e-30
NEXN	1p31.1	0.48095333721709405	4.1082533981225185e-31	4.6874078528323766e-30
SLC35F1	6q22.2-q22.31	-0.4808919216682227	4.190399487481666e-31	4.778430094293997e-30
MPEG1	11q12.1	0.48086626147573386	4.225200777259001e-31	4.8153913437150206e-30
DNAJC27	2p23.3	-0.48086019766528226	4.233466436835176e-31	4.822085696781581e-30
EN2	7q36.3	0.4808233483359592	4.284041496949216e-31	4.8769373585541015e-30
PI4K2B	4p15.2	0.4806599564656546	4.515594774985379e-31	5.137635793367958e-30
LIMD2	17q23.3	0.48060516849400003	4.595978321747458e-31	5.2261432004935416e-30
CABP4	11q13.2	0.48052548206347845	4.71542644673213e-31	5.358946594845911e-30
SATB2-AS1	2q33.1	-0.48048549427527776	4.776519885516482e-31	5.4253192908111434e-30
TRUB1	10q25.3	-0.4804069367937654	4.898830505645495e-31	5.561110463081015e-30
RPE65	1p31.3	0.48038359710833445	4.935763071347935e-31	5.599882908353726e-30
HSP90AB1	6p21.1	-0.4803648189724748	4.965677415919771e-31	5.6306536772980036e-30
NUDT19	19q13.11	0.48026491928969406	5.1278641406502095e-31	5.81129111521354e-30
TMEM138	11q12.2	0.48024568870579126	5.1596813858308945e-31	5.8440638438054306e-30
IQGAP1	15q26.1	0.48022200616320415	5.199133045573781e-31	5.8854419613595165e-30
BCAS4	20q13.13	0.48018931011560506	5.254090948378896e-31	5.944316925379737e-30
RIN3	14q32.12	0.4801028865087044	5.402142006717749e-31	6.108389511914556e-30
KANK2	19p13.2	0.4799780229539504	5.623363871054812e-31	6.354968554054712e-30
INTS10	8p21.3	0.47994962334262803	5.674918087708095e-31	6.409637174581675e-30
HSH2D	19p13.11	0.47969821820373443	6.152182044047672e-31	6.944800794515404e-30
RWDD3	1p21.3	0.47965725881323584	6.233615716964542e-31	7.032788274746622e-30
ATRAID	2p23.3	0.4796480579762778	6.252054650029234e-31	7.049646185639786e-30
ABCC3	17q21.33	0.4796362820810101	6.275732904559643e-31	7.072389663992564e-30
SLC25A39	17q21.31	0.47946762173296653	6.624765680207046e-31	7.461558708304707e-30
GUCY1A1	4q32.1	-0.4794294362958388	6.7064174647094e-31	7.549306672585494e-30
ITFG1	16q12.1	-0.47937049504246204	6.83441062974152e-31	7.68909334298096e-30
CD48	1q23.3	0.4793617890006351	6.853519937568992e-31	7.706291994496845e-30
PDS5B	13q13.1	-0.4793483253404387	6.883176143081201e-31	7.735324092567453e-30
CDH9	5p14.1	-0.4793417113014672	6.897791275190439e-31	7.747430077945094e-30
KCNMB1	5q35.1	0.47922999040547726	7.149354886897834e-31	8.025509124429133e-30
SNORD115-26	15q11.2	-0.4792010490684145	7.215989914140734e-31	8.095802596493674e-30
PSMB2	1p34.3	0.47918050449559574	7.263664768473498e-31	8.144757808520255e-30
RXFP1	4q32.1	-0.4791496286707153	7.335900782223188e-31	8.221183750439227e-30
LRRTM3	10q21.3	-0.4791463609662736	7.343587271244216e-31	8.225225720864147e-30
GFRA1	10q25.3	-0.47910115030439365	7.450756136794784e-31	8.340627122371995e-30
CHRNA4	20q13.33	-0.47902983757354645	7.6229527297262455e-31	8.528654272142665e-30
SEC22B	1p12	0.4789496880730786	7.8211915242682085e-31	8.745593029438233e-30
ZNF33B	10q11.21	-0.47890338340026095	7.93803624697839e-31	8.871327537435218e-30
PRXL2C	9q22.33	0.4788955186752977	7.95805293087768e-31	8.888770367835174e-30
FEM1A	19p13.3	-0.47876311025931495	8.30264709741657e-31	9.268530904264422e-30
ZNF169	9q22.32	-0.47869250446847866	8.49239444458053e-31	9.475105943397236e-30
ARPP21	3p22.3	-0.4784796602969012	9.090751619403608e-31	1.0137093108340495e-29
DEAF1	11p15.5	-0.47843279180356035	9.228014479239063e-31	1.0284466551461513e-29
IFIH1	2q24.2	0.4783380952475636	9.511639943587915e-31	1.0594705685230715e-29
C1ORF174	1p36.32	0.47824037114079776	9.813378781199629e-31	1.0924766957910862e-29
ILDR1	3q13.33	0.4781855007621817	9.98693272890435e-31	1.1111840548975752e-29
SPG21	15q22.31	0.4781622540956154	1.0061374400311425e-30	1.1188492514323146e-29
IFT20	17q11.2	0.4781164690654517	1.020959913184552e-30	1.1347063290911662e-29
RIIAD1	1q21.3	-0.47802810842777793	1.0501794701061159e-30	1.166538198171317e-29
CEBPE	14q11.2	0.4780078807335956	1.0569840237325864e-30	1.1734501598277905e-29
RASSF1	3p21.31	0.4778725742238936	1.103636520051434e-30	1.2245688431897062e-29
ZNF454	5q35.3	-0.47786214683573996	1.1073152277086712e-30	1.227974824303329e-29
UBC	12q24.31	0.47777554649344867	1.138339845630345e-30	1.2616860707945787e-29
HAR1B	20q13.33	-0.47760235033475484	1.2029909669007252e-30	1.3326099386640396e-29
CST7	20p11.21	0.47758021534015016	1.211511187129439e-30	1.3413112050366073e-29
TGFBR1	9q22.33	0.47750177083352074	1.2421897590776877e-30	1.374521829460223e-29
DAGLA	11q12.2	-0.47742508021025376	1.2729253138729147e-30	1.4077590374652678e-29
ASIC2	17q11.2-q12	-0.4773185690763967	1.3168642164458523e-30	1.4555536988906157e-29
SLC24A3	20p11.23	-0.4772205973612079	1.3586040094779271e-30	1.5008665991827117e-29
MYO1A	12q13.3	0.4771996863087694	1.3676810749505738e-30	1.5100667115048478e-29
ZNF99	19p12	-0.47718419959809344	1.3744422026456493e-30	1.516701108239679e-29
PUSL1	1p36.33	0.4771595900083435	1.3852542670593354e-30	1.527796021782454e-29
SLA2	20q11.23	0.477137641176238	1.3949683329117362e-30	1.5376684833151182e-29
LILRA6	19q13.42	0.47712061985345156	1.4025479767560895e-30	1.54517867537593e-29
RPGRIP1	14q11.2	0.477048709624991	1.4350221857021936e-30	1.580012148075083e-29
THADA	2p21	0.4770471526513145	1.4357334731776955e-30	1.580012148075083e-29
DIO1	1p32.3	0.476954877329424	1.4785175157684301e-30	1.626207945194071e-29
APOL3	22q12.3	0.47695301997706435	1.4793915173430947e-30	1.6262820273257434e-29
RAB3A	19p13.11	-0.47687401925664663	1.5170435382619134e-30	1.6667637479508685e-29
SLC25A19	17q25.1	0.4767805262340494	1.562829438291378e-30	1.7161331321019864e-29
AKR1B1	7q33	0.4767249429531295	1.5906954077499152e-30	1.7457817156040305e-29
RNF112	17p11.2	-0.4765999910306787	1.655146306735046e-30	1.8155280027249872e-29
PCDH8	13q14.3	-0.47652532032737555	1.694888521789851e-30	1.8581102494728215e-29
PRDM8	4q21.21	-0.47639065848272794	1.768961612209749e-30	1.9382627752043884e-29
CDKL1	14q21.3	-0.4762410414486472	1.855022370396823e-30	2.0314560570108824e-29
VKORC1	16p11.2	0.47623238141441765	1.8601286196272194e-30	2.035942079278196e-29
ZFP36L1	14q24.1	0.4762113499027179	1.8725874934459182e-30	2.047834048181596e-29
SLAMF6	1q23.2-q23.3	0.4762106136425012	1.8730251400460607e-30	2.047834048181596e-29
CHEK2	22q12.1	0.47617582608883896	1.8938192863984975e-30	2.0694466467794097e-29
FAIM	3q22.3	0.47617380415142163	1.895034893332066e-30	2.069653222343867e-29
EXOC6	10q23.33	-0.4760955882206741	1.9426563970621205e-30	2.1205141105126917e-29
PIKFYVE	2q34	-0.47594014944302976	2.0408376237803645e-30	2.2264787517876585e-29
TEAD4	12p13.33	0.4758519584822046	2.0987094334256813e-30	2.288376467674157e-29
VLDLR-AS1	9p24.2	-0.47574495571220904	2.1711099426258687e-30	2.366040408285413e-29
CLEC17A	19p13.12	0.4755469034075545	2.311697833394749e-30	2.5178897903334164e-29
ZBTB48	1p36.31	0.4755333045696476	2.321674999155671e-30	2.527391450214767e-29
PLOD2	3q24	0.47543655244559974	2.3939005844144817e-30	2.60461034443499e-29
DNM3	1q24.3	-0.4753231661880444	2.4813773188212125e-30	2.6983305353157745e-29
OASL	12q24.31	0.4752582159313255	2.5329032584901373e-30	2.7528766897261274e-29
PCK2	14q11.2-q12	0.47525282550185716	2.5372268406067418e-30	2.756089996415545e-29
ATP8B5P	9p13.3	0.4752092265420603	2.572466389785501e-30	2.792864560283548e-29
DGCR9	22q11.21	-0.47515014223885216	2.6209962738509535e-30	2.84402076841276e-29
FAM20C	7p22.3	0.4750826293189435	2.6775589553436887e-30	2.903833571742018e-29
TUBGCP5	15q11.2	-0.4749693419323935	2.7751981027880884e-30	3.0081058575435835e-29
PARP12	7q34	0.47496209578130405	2.781561883934221e-30	3.012807013649322e-29
CMPK1	1p33	0.4749610016779041	2.782524011415623e-30	3.012807013649322e-29
TMEM8A	16p13.3	0.4747562537212472	2.9684953564083675e-30	3.211508623548826e-29
DLX3	17q21.33	-0.4747554769702671	2.9692237856728397e-30	3.211508623548826e-29
LINC01551	14q12	-0.4745815290667355	3.136886107770945e-30	3.391032751676677e-29
MIR7-3HG	19p13.3	-0.4744458348022241	3.274151998408527e-30	3.537522960338388e-29
WDR7	18q21.31	-0.4744439959783865	3.27605235741965e-30	3.5376803201894784e-29
CASS4	20q13.31	0.4743597815638922	3.3642645828021596e-30	3.6309924118776414e-29
PARP2	14q11.2	-0.4743360990213056	3.38949204424171e-30	3.6562626593877535e-29
HSCB	22q12.1	0.47432494146523624	3.4014422408787726e-30	3.667191284404114e-29
WIPF1	2q31.1	0.4742859608315929	3.4435202803784095e-30	3.710572547980177e-29
TRIP10	19p13.3	0.4742052264632089	3.532314868108033e-30	3.804220088457588e-29
WRAP73	1p36.32	0.4741575079072516	3.58585889288388e-30	3.8598238729007954e-29
CHIC2	4q12	0.47411862612091665	3.6300805464233105e-30	3.905339055306316e-29
MAP3K13	3q27.2	-0.47411447283919445	3.6348360057744116e-30	3.908369531328955e-29
SUCLA2	13q14.2	-0.47407250865666534	3.683231658824396e-30	3.958296027375194e-29
ATAD1	10q23.31	-0.47404975397438687	3.709739789705347e-30	3.9846597709243206e-29
KCNH6	17q23.3	-0.473995176774711	3.774091535413456e-30	4.051621908704509e-29
TMEM196	7p21.1	-0.4739193988451157	3.8652762406986215e-30	4.1473035810923317e-29
ZMAT4	8p11.21	-0.4738376819667689	3.966051260970884e-30	4.2531680570443614e-29
EPB41L1	20q11.23	-0.4738241512409618	3.982986702629688e-30	4.269058740654819e-29
KCTD16	5q31.3	-0.47376153226050477	4.062298975116851e-30	4.3517539658517977e-29
APOL6	22q12.3	0.47363366420408004	4.229140439707209e-30	4.5280775573519406e-29
MT2A	16q13	0.4734244094994396	4.5169201490491095e-30	4.833632013003137e-29
MOB1A	2p13.1	0.47338128606368507	4.578591347438293e-30	4.8944835153833375e-29
PRDM10	11q24.3	-0.47338125233774003	4.5786399037810495e-30	4.8944835153833375e-29
GSTM4	1p13.3	0.47332950259370243	4.653749133501092e-30	4.972137587732672e-29
SNRPC	6p21.31	0.47331559513800053	4.67414133007603e-30	4.991279838753328e-29
PSD4	2q14.1	0.473044251670315	5.0901740790297836e-30	5.432662763754339e-29
SERPINB8	18q22.1	0.4730291407942619	5.1143903658635936e-30	5.455620326252693e-29
GDAP1L1	20q13.12	-0.47287750182755417	5.363803941025133e-30	5.71864892940284e-29
USP22	17p11.2	-0.4728636827295657	5.38712301618351e-30	5.740475006832756e-29
PTPN4	2q14.2	-0.47283195872592326	5.441035930912096e-30	5.794861352515519e-29
ZNF876P	4p16.3	-0.4727974511397879	5.5002856759315005e-30	5.854871146380939e-29
BMF	15q15.1	0.47279487803159215	5.504729209604159e-30	5.855368462757865e-29
IKBKE	1q32.1	0.47279381761923694	5.5065614827582524e-30	5.855368462757865e-29
OSM	22q12.2	0.472765903871541	5.555010916755625e-30	5.903773067617826e-29
ARRDC5	19p13.3	0.47276386047995245	5.5585741215521585e-30	5.904447463888992e-29
MUL1	1p36.12	0.4727073056446414	5.658095258735079e-30	6.006996235458553e-29
CEP170B	14q32.33	-0.47262273775936253	5.810209987405612e-30	6.165244397688661e-29
SAP30	4q34.1	0.47254798912785656	5.948027220677268e-30	6.308162903528375e-29
LTBP2	14q24.3	0.47247463350050284	6.086419650380549e-30	6.451540829196755e-29
MYBPH	1q32.1	0.4724589374765414	6.1164429656001676e-30	6.479958309483184e-29
RMND5B	5q35.3	-0.47230549772994423	6.41777014780284e-30	6.795623106609929e-29
CCDC173	2q31.1	0.4722492179403482	6.531936474179826e-30	6.912880380889211e-29
NIPA1	15q11.2	-0.47209164790510055	6.86237421208812e-30	7.258778934412832e-29
SLC28A1	15q25.3	0.47205443291608	6.942800715803828e-30	7.340000274322023e-29
KIF5A	12q13.3	-0.47200133611956696	7.059166960718648e-30	7.459112426365234e-29
PPP2R2C	4p16.1	-0.47189022416653775	7.308959355223369e-30	7.719011501344072e-29
HCN3	1q22	-0.47184197540333755	7.420133005755016e-30	7.832319451781512e-29
HOXA9	7p15.2	0.4718150034358199	7.483008579513592e-30	7.894554472609812e-29
CMTM6	3p22.3	0.4717677465368753	7.594444764799515e-30	8.007928917527355e-29
NAP1L5	4q22.1|4q21-q22	-0.4717307542337516	7.682820441256288e-30	8.095335382723968e-29
IDI1	10p15.3	-0.47172969382139723	7.6853687428866e-30	8.095335382723968e-29
ALDH16A1	19q13.33	0.47160385822198414	7.993781636013407e-30	8.415803214812861e-29
NFIL3	9q22.31	0.47143357367137523	8.430715096013155e-30	8.871171557970836e-29
ACKR2	3p22.1	0.47137295343177066	8.591896891837881e-30	9.036058071796741e-29
IL15	4q31.21	0.4713447641366773	8.667883701107164e-30	9.111220192806128e-29
SH3BP2	4p16.3	0.4711484994833804	9.215682590035553e-30	9.681989405821094e-29
CSK	15q24.1	0.47113126778261805	9.265383236601883e-30	9.729134970475549e-29
ZDHHC18	1p36.11	0.4710889162868036	9.388665557306715e-30	9.85345581993028e-29
C19ORF18	19q13.43	0.47099327906172095	9.673061528359822e-30	1.0146648984040706e-28
KCNJ11	11p15.1	-0.47093417404004834	9.85306623015731e-30	1.0330091953520618e-28
PAX5	9p13.2	-0.4709131878439493	9.91777387487302e-30	1.0392528019299115e-28
DOK4	16q21	-0.4709035442294678	9.947649272366677e-30	1.0418418544425174e-28
HDGFL3	15q25.2	-0.47061485736271624	1.088441072090179e-29	1.1393593174667756e-28
ISG15	1p36.33	0.4704175219002771	1.1574445133997728e-29	1.2109620568060622e-28
BTN2A3P	6p22.2	0.47040666306583073	1.1613647603598091e-29	1.2144333471791553e-28
HOMER3	19p13.11	0.4703803191001699	1.1709301162609434e-29	1.223801040639548e-28
B3GAT1	11q25	-0.4703757785553201	1.172586621443724e-29	1.2248973510324828e-28
CACNA1A	19p13.13	-0.47026545148415616	1.2135570570545315e-29	1.2670390381810673e-28
NDRG4	16q21	-0.4702437026418185	1.2217991399677666e-29	1.274984081826612e-28
EVA1B	1p34.3	0.47021658414706957	1.2321537615591645e-29	1.2851242621207612e-28
CTTNBP2NL	1p13.2	0.4700967471630099	1.2789603277816872e-29	1.333253317911406e-28
PREPL	2p21	-0.470072887885032	1.288487274949887e-29	1.3424905400653578e-28
UBA5	3q22.1	-0.47006405111541005	1.2920335635765087e-29	1.3454901175240696e-28
GIMAP6	7q36.1	0.46997056847536656	1.3301456683925857e-29	1.3844639556253443e-28
PRRG4	11p13	0.4699091971089893	1.35576891126053e-29	1.4104054189847031e-28
MLX	17q21.2	0.46972304017571026	1.4365165719540595e-29	1.4936364418342339e-28
DOCK11	Xq24	0.469713408096823	1.4408216638144525e-29	1.4973404929981018e-28
CELF5	19p13.3	-0.46957909957247995	1.5021982202343417e-29	1.5603203667256345e-28
EXOSC10	1p36.22	0.4695320099622217	1.5243240742185448e-29	1.5824870061956788e-28
IRF9	14q12	0.4694332824998165	1.5717648504074848e-29	1.6308981548669736e-28
TRIM17	1q42.13	-0.469207061197501	1.6860482331697206e-29	1.7485811949040503e-28
RAB2A	8q12.1-q12.2	-0.4691801843292835	1.7001609400821338e-29	1.7623107821591721e-28
TMEM71	8q24.22	0.4690000805913429	1.7977938569681477e-29	1.8625550848065172e-28
LRAT	4q32.1	0.468994856536036	1.8007070463085057e-29	1.8646150364984995e-28
ASPHD1	16p11.2	-0.46886861292099236	1.8725443406126272e-29	1.9380064913291158e-28
SBF1	22q13.33	-0.46885898084210437	1.8781403471964174e-29	1.9428007973230873e-28
UBD	6p22.1	0.46877900807702777	1.9252461207170722e-29	1.9905070276808662e-28
B4GALNT1	12q13.3	-0.4686807431988353	1.984729409747003e-29	2.0509548759563983e-28
UBTD1	10q24.1-q24.2	0.46865803270090767	1.9987335071086405e-29	2.0643681473779354e-28
VCL	10q22.2	0.4685152850380739	2.0890223930929438e-29	2.1565171770172472e-28
MVP	16p11.2	0.46848394833936097	2.1093768660989788e-29	2.176414892396188e-28
ERF	19q13.2	0.4684056649084957	2.1610864922220382e-29	2.2286273539482615e-28
KCTD11	17p13.1	0.4682841489782155	2.2438475799893343e-29	2.3127919764910517e-28
SNAPC2	19p13.2	0.4682712472945674	2.2528165931029013e-29	2.3208500425931324e-28
CA3	8q21.2	0.4682101175361112	2.2957973640296134e-29	2.3639208711032195e-28
STX18	4p16.3-p16.2	0.4681282683620894	2.35461884046117e-29	2.423250150206108e-28
TMUB1	7q36.1	0.4680963441222053	2.37796345377139e-29	2.4460265914022956e-28
ANGEL2	1q32.3	-0.46793023635486747	2.503175304814652e-29	2.5735092973160733e-28
CAPN1	11q13.1	0.46787210074695185	2.548521076677705e-29	2.61879375264522e-28
SNIP1	1p34.3	0.4678629885380471	2.5557018936089533e-29	2.6248347364773363e-28
YKT6	7p13	0.46780537280011353	2.601571271781522e-29	2.670584440447417e-28
CDH22	20q13.12	-0.46758270686525144	2.786625350194936e-29	2.8590917905994963e-28
IKBKB	8p11.21	0.46732952308019615	3.012901821207959e-29	3.0896802450342653e-28
PTPN5	11p15.1	-0.467319527206315	3.022198928782781e-29	3.0976386681845272e-28
NUP62	19q13.33	0.46726323698382494	3.075086549306849e-29	3.150244914663383e-28
TMEM169	2q35	-0.4672296572592631	3.107071405371479e-29	3.1813949519397858e-28
SLC9A7	Xp11.3|Xp11.3	-0.4671778737892795	3.157041644145441e-29	3.230919623736864e-28
JUN	1p32.1	0.4671684184457845	3.1662513623820255e-29	3.2387008481473373e-28
CCL5	17q12	0.4671530527869526	3.1812745853771303e-29	3.252417693498394e-28
HIST2H2AA3	1q21.2	0.46713687117823516	3.197171811859247e-29	3.2670137303038153e-28
TMEM14C	6p24.2	0.46710176565734324	3.231931068644673e-29	3.300859284445048e-28
NEMP2	2q32.2	0.4670606982240972	3.273068139950479e-29	3.3411811022552715e-28
THRAP3	1p34.3	0.4670164363255827	3.3179852046405554e-29	3.38531881127319e-28
IL1A	2q14.1	0.46672979147432875	3.624000041980124e-29	3.695673487423433e-28
SLC35E3	12q15	-0.4666902608415565	3.6683361553479923e-29	3.7389952086941796e-28
GNA11	19p13.3	-0.4666287672337168	3.7383739604722174e-29	3.8084566658453955e-28
FBXL17	5q21.3	-0.4665560303110037	3.8229266283062576e-29	3.892627462286993e-28
ATL1	14q22.1	-0.4664867500371702	3.905219220471835e-29	3.974413160218711e-28
CNST	1q44	-0.4664247262186451	3.980377721893758e-29	4.048859498037339e-28
CEP70	3q22.3	0.46641154912768934	3.9965286602422907e-29	4.063238241005791e-28
LRRN1	3p26.2	-0.4662482456250805	4.2021490230480607e-29	4.270137422060078e-28
SNRPD2	19q13.32	0.46621343905232393	4.247309859849845e-29	4.313854613825326e-28
SNAI3	16q24.2	0.46617729666377267	4.294712027343428e-29	4.359803080728644e-28
GFPT2	5q35.3	0.46611976929226473	4.3712430818682604e-29	4.435260783771817e-28
BTN3A2	6p22.2	0.46607001827819566	4.4385157544390205e-29	4.501253326219572e-28
FKBP15	9q32	0.46591391673938026	4.6563129894022456e-29	4.71975496125383e-28
MSX2P1	17q22	-0.46589244926197504	4.6870803717601587e-29	4.748554139450078e-28
ACVR1C	2q24.1	-0.46585969286481643	4.7344151057404604e-29	4.794100600041859e-28
FMR1	Xq27.3	-0.4654072605419292	5.438672184102367e-29	5.50447138070722e-28
GPBAR1	2q35	0.46538080469748605	5.482919004447563e-29	5.546469144438902e-28
TSEN34	19q13.42	0.46512085055674995	5.937075171262519e-29	6.002877258165679e-28
GRWD1	19q13.33	0.46505757928625885	6.053129052627237e-29	6.117149615539735e-28
GADD45A	1p31.3	0.4650325712282295	6.099615790658188e-29	6.1610397773276415e-28
STMP1	7q33	0.4649950796864576	6.169970067881663e-29	6.228981799627551e-28
SRRM3	7q11.23	-0.4649750438579926	6.207896552123241e-29	6.2641342536214545e-28
DUSP18	22q12.2	0.46488738310334526	6.376562505850094e-29	6.431109388716545e-28
HOXA11	7p15.2	0.46464761368950586	6.861404056658858e-29	6.916638359314963e-28
ESRP2	16q22.1	0.46459364888112115	6.975457124728745e-29	7.028095506829396e-28
DHCR7	11q13.4	-0.4645717336924599	7.022307869837674e-29	7.071765682507361e-28
SGTB	5q12.3	-0.46448902152880184	7.201952912356901e-29	7.249055050725287e-28
PRKAR1B	7p22.3	-0.46448601702713077	7.208563343375263e-29	7.2520881020852635e-28
DCLRE1B	1p13.2	0.46445040484555433	7.287375059082048e-29	7.327719130481454e-28
SCARA5	8p21.1	-0.4643957442454622	7.410003059090933e-29	7.447311648770303e-28
PSME1	14q12	0.4643590326476668	7.493507061853013e-29	7.52748360109709e-28
RHBDL1	16p13.3	-0.46422515558789784	7.805985856750551e-29	7.837474146312145e-28
CBX6	22q13.1	-0.4639276759876401	8.547212224054114e-29	8.577418897419363e-28
MZT1	13q21.33	-0.4638236127762903	8.822607846480474e-29	8.849382925019544e-28
YPEL4	11q12.1	-0.4635043402898595	9.723493587263642e-29	9.748152869856903e-28
PAQR9	3q23	-0.46337798148497994	1.010465802436391e-28	1.0125249027296261e-27
