Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
CX3CR1	3p22.2	-0.2247505153438467	2.6179520005769695e-7	0.0000016391469032183938
CBX5	12q13.13	0.2247397786685189	2.621477650110641e-7	0.0000016404445513843979
CELSR2	1p13.3	-0.22473924846233048	2.6216518746890186e-7	0.0000016404445513843979
DBIL5P	17p13.3	0.22470637071441493	2.632477242033545e-7	0.0000016467072192565403
LONP1	19p13.3	0.22470000824028766	2.6345771236291234e-7	0.0000016475095964481003
TFCP2L1	2q14.2	-0.22467947267812113	2.641365726329967e-7	0.0000016512426173190221
CCDC102B	18q22.1-q22.2	0.2245864607121965	2.672324941802658e-7	0.0000016700788329722066
METTL7B	12q13.2	-0.22457528219837813	2.676069170546274e-7	0.0000016719005437676924
FLYWCH2	16p13.3	0.22454836927358	2.685104354702853e-7	0.0000016770256782888543
HDAC2	6q21	0.2245215938616263	2.694122521537822e-7	0.0000016821370132153618
ZNF559	19p13.2	0.2245090456487631	2.6983588881124464e-7	0.000001684260481214707
ZFP28	19q13.43	-0.22446777793462977	2.7123364515513394e-7	0.000001692461008967086
CHMP6	17q25.3	0.22444577437827232	2.7198176291698576e-7	0.0000016966040600771504
USP49	6p21.1	0.22441786010191314	2.729337041014164e-7	0.000001702015591830701
ASPH	8q12.3	-0.22440874831355787	2.732451310793191e-7	0.0000017034307630458107
DOK4	16q21	0.22439699540996116	2.736473327074975e-7	0.0000017054107804376682
RNASE6	14q11.2	-0.22438374025552865	2.7410162762225753e-7	0.000001707714126851772
DGCR9	22q11.21	0.22437525695669155	2.743927574165355e-7	0.0000017089998091673685
HOOK2	19p13.13	0.22434918848630792	2.752892395589717e-7	0.0000017140538476678285
AKR1C3	10p15.1	0.22433893783354647	2.756425265820204e-7	0.0000017155628804594505
MICB	6p21.33	-0.22433721961951142	2.757017872470919e-7	0.0000017155628804594505
SSTR5	16p13.3	0.22431924932678535	2.7632231262660766e-7	0.0000017187661261925453
SCN3A	2q24.3	0.22431737611566985	2.76387073117218e-7	0.0000017187661261925453
VIT	2p22.2	-0.22429084344870098	2.7730592923853347e-7	0.0000017239484549423599
TP53AIP1	11q24.3	-0.22428252001434454	2.775947847663994e-7	0.0000017252122243142351
ST6GAL1	3q27.3	-0.22427893616781566	2.777192473856022e-7	0.0000017254538510142147
C3	19p13.3	-0.22424712379717768	2.788264102598525e-7	0.0000017317989085794476
FPGS	9q34.11	0.22422423656385757	2.796255799847218e-7	0.0000017362276926615265
TDP2	6p22.3	-0.22419763788729632	2.8055711603599825e-7	0.0000017414753745079314
PDP1	8q22.1	-0.22414143603250275	2.825352489360935e-7	0.0000017532142670977474
GAR1	4q25	0.22413489682298304	2.8276627935336366e-7	0.0000017541079870902045
KMT5B	11q13.2	0.224111302648093	2.836013752418221e-7	0.000001758747255075477
RUNDC1	17q21.31	-0.22408881801995897	2.8439940919165746e-7	0.0000017631539018182676
RTL6	22q13.31	0.22408249477912598	2.846242255945498e-7	0.0000017640052296992678
TNK1	17p13.1	-0.2240674379870828	2.8516024360479225e-7	0.0000017667841645102079
EMC1	1p36.13	-0.22403783480754252	2.862169448531647e-7	0.0000017727864286281576
CDR2	16p12.2	-0.2240325670307638	2.8640537567694157e-7	0.0000017734087159160992
BUB3	10q26.13	0.22400535967774785	2.873804985237501e-7	0.0000017788462107249015
MPHOSPH8	13q12.11	-0.22400314553658443	2.874599947691944e-7	0.0000017788462107249015
ASCC3	6q16.3	0.22396983091437395	2.886586778577148e-7	0.000001785715742341021
CILP	15q22.31	0.223959756996783	2.8902209104641216e-7	0.000001787407521260226
AGPAT2	9q34.3	-0.22395733678038118	2.8910946514704613e-7	0.000001787407521260226
MIR100HG	11q24.1	0.22392467007368322	2.902912822995108e-7	0.0000017941638695402933
DDX18	2q14.1	0.22391751723705824	2.9055067790487586e-7	0.0000017952167383512725
IL16	15q25.1	-0.22389882746889586	2.912295109164059e-7	0.00000179885973332894
TRPM8	2q37.1	-0.2238931536243824	2.9143589319170494e-7	0.0000017995831677298512
DYNC1LI2	16q22.1	-0.22386899842506666	2.923160992573387e-7	0.000001804465669665403
SDAD1	4q21.1	-0.2238559200060267	2.9279373927425733e-7	0.0000018068609052673102
SPHK2	19q13.33	-0.22384377439293646	2.932379849515333e-7	0.0000018090486580807414
CD226	18q22.2	-0.2238376377829179	2.9346268821738274e-7	0.000001809881082028343
ALG6	1p31.3	-0.22382366579690735	2.9397491678864185e-7	0.0000018124857178519292
ZNF625	19p13.2	0.22381836373513475	2.9416952150120803e-7	0.0000018131310678648287
TMEM38B	9q31.2	0.22380882002394306	2.945201225869971e-7	0.0000018147372223338778
C6ORF15	6p21.33	-0.22379318054831296	2.9509552978115197e-7	0.000001817565786111924
CACNA1F	Xp11.23	-0.22379144406014104	2.951594853296185e-7	0.000001817565786111924
UBE2E2	3p24.3	0.22372522418332258	2.9760837228213985e-7	0.0000018320862270473958
SUFU	10q24.32	0.22369465390227675	2.987454850167403e-7	0.0000018385249460996646
DNER	2q36.3	0.22368913092114087	2.9895136716680847e-7	0.0000018392305503356808
POLR1C	6p21.1	0.223680156658252	2.9928619533162043e-7	0.000001840728793191214
ERICH3	1p31.1	-0.22367458949339022	2.9949408669671e-7	0.000001841445648640552
CASP1	11q22.3	-0.22365753452802067	3.001318259497862e-7	0.0000018448041899309876
CACNG2	22q12.3	0.22363797843889216	3.0086469925541713e-7	0.0000018487452611059021
UBE2Q2P2	15q25.2	0.2236044255425944	3.021261249134159e-7	0.000001855892473965218
GABRA2	4p12	-0.22360214774169976	3.0221194345656517e-7	0.000001855892473965218
PLA2G12A	4q25	-0.2235042215127227	3.059236909404786e-7	0.0000018781143523297775
RPS6KA4	11q13.1	-0.2234869014438818	3.0658473369638994e-7	0.0000018815996395899292
PITPNM1	11q13.2	-0.2234781088579141	3.0692084009344926e-7	0.0000018830891835435273
TTC7A	2p21	-0.2234589723146215	3.0765358239982777e-7	0.00000188701060990658
NUDT14	14q32.33	-0.2234353388920005	3.0856083557091584e-7	0.0000018919996976719084
MYLK2	20q11.21	0.22338320195008102	3.105714153292057e-7	0.0000019037489524025895
AKTIP	16q12.2	-0.22336831692757492	3.11147743455889e-7	0.0000019067020230438233
RASSF4	10q11.21	0.223344889618806	3.12056903394581e-7	0.0000019116922605099203
MTG2	20q13.33	0.22332032833283383	3.1301281621741305e-7	0.000001916965792150445
KDELR1	19q13.33	-0.22330831032588278	3.134815774506042e-7	0.0000019192535933743188
IGF1	12q23.2	-0.2232746373003143	3.1479859283832605e-7	0.0000019267317638778055
FBH1	10p15.1	0.22325590334871573	3.155336172566439e-7	0.0000019306443877120476
COL9A2	1p34.2	-0.2231995247585294	3.177556054054153e-7	0.0000019436501093988406
CHD7	8q12.2	0.22315613621968733	3.1947587944450794e-7	0.0000019535799834639747
CTDP1	18q23	0.2231517669485768	3.196496088428092e-7	0.000001954049655512394
CISD2	4q24	-0.2231075438445181	3.214131181618635e-7	0.000001964234578739415
FAM66C	12p13.31	0.22306980098048393	3.2292561537896923e-7	0.000001972879797471333
LSM14A	19q13.11	-0.223005027459157	3.255373137071857e-7	0.0000019882331965012335
LSM10	1p34.3	-0.22297715237699509	3.2666749673663604e-7	0.0000019945316177187523
ACTRT3	3q26.2	-0.22296606223087487	3.2711819126674257e-7	0.000001996678732706266
ITGB3BP	1p31.3	-0.2229393702608681	3.282053864296253e-7	0.0000020026303724296835
FTSJ3	17q23.3	0.2229372494361589	3.282919190952881e-7	0.0000020026303724296835
ANKEF1	20p12.2	-0.2228722108117437	3.3095627600641626e-7	0.0000020182726801468114
COQ5	12q24.31	0.22286620180840086	3.312034870392919e-7	0.000002019169489627809
EZHIP	Xp11.22	0.22286185027977798	3.3138262033698933e-7	0.000002019650849036893
AP3D1	19p13.3	0.22282378531421695	3.329535683557177e-7	0.0000020286119346085295
CXCR2	2q35	-0.22278401985091914	3.3460235090615113e-7	0.000002038041690821424
SLC38A7	16q21	0.22276254650073835	3.3549595820106387e-7	0.0000020428674156725006
LAMTOR5	1p13.3	-0.22273931563811386	3.36465290498494e-7	0.000002048151184100283
RAB20	13q34	0.22270497986663476	3.37902924830373e-7	0.0000020562815778765924
MARCH5	10q23.32-q23.33	0.22265040789423993	3.402000193747634e-7	0.000002069635664035789
ZNF76	6p21.31	0.22257759291255755	3.432884321000224e-7	0.000002087794292479201
PGM1	1p31.3	-0.22254339461412134	3.447482325654763e-7	0.000002096040143773392
CBR1	21q22.12	-0.22252669311953677	3.454633279344248e-7	0.000002099513060566847
HEY2	6q22.31	0.22252519086870085	3.455277186132036e-7	0.000002099513060566847
CHMP3	2p11.2	-0.22251900512996578	3.457929784263058e-7	0.0000021004917860960384
SPATA6L	9p24.2-p24.1	-0.2225019501645957	3.465253531311142e-7	0.0000021043065194206005
SASS6	1p21.2	-0.22249222971801202	3.4694343641875263e-7	0.0000021062109670696997
NME4	16p13.3	0.2224897603377452	3.470497235151741e-7	0.000002106221997528424
ZNF165	6p22.1	-0.22246081991659467	3.4829771559054776e-7	0.0000021128495532315847
SMARCA1	Xq25-q26.1	-0.22245888074178005	3.4838149246170687e-7	0.0000021128495532315847
NOL7	6p23	0.2224571526571209	3.484561660877446e-7	0.0000021128495532315847
TPK1	7q35	-0.222403508551011	3.507819000259769e-7	0.0000021263120524424896
SLC7A6OS	16q22.1	0.22233917686816485	3.5359069579744754e-7	0.000002142693723466288
RASGRP4	19q13.2	-0.2223165547379339	3.5458353834075507e-7	0.0000021480645181754697
MARC1	1q41	0.22229649527089196	3.554661541975791e-7	0.0000021527645343278435
MECP2	Xq28	-0.22227422661144597	3.5644845080398386e-7	0.0000021580652302279637
LAMTOR1	11q13.4	0.22223649360516143	3.5811886406483353e-7	0.0000021675275948397204
KIFAP3	1q24.2	-0.22221714107968948	3.5897850661793656e-7	0.000002172078532990462
SNHG7	9q34.3	0.22220954145781519	3.5931662587486365e-7	0.0000021734720954884866
RNF122	8p12	0.2221984954957878	3.598086248029261e-7	0.0000021757953463262727
ELP3	8p21.1	0.2221794129817756	3.6066010811434974e-7	0.0000021802903867146643
TMX2	11q12.1	0.22214821427664105	3.62056407918736e-7	0.0000021880753117654787
SLF2	10q24.31	0.2221147327336587	3.635606629055846e-7	0.000002196507798873087
RNASET2	6q27	-0.22209324956959423	3.6452902167932645e-7	0.0000022013147317261984
SLC25A10	17q25.3	-0.22209223824753263	3.6457466838121997e-7	0.0000022013147317261984
CFAP45	1q23.2	-0.2220663507690435	3.6574499136985836e-7	0.000002207719991319675
PPIF	10q22.3	0.22204756347065052	3.6659659188624076e-7	0.0000022119232637435155
SKI	1p36.33-p36.32	-0.22204614958751054	3.6666075826748816e-7	0.0000022119232637435155
PEX5	12p13.31	0.22199339897713058	3.690624824156047e-7	0.0000022257459491417906
CDK3	17q25.1	0.22195787025899089	3.7068862142271854e-7	0.0000022345352451199303
IL21R	16p12.1	0.22195671636439526	3.7074155026666176e-7	0.0000022345352451199303
PLCD4	2q35	0.221938164262734	3.7159352937038696e-7	0.000002239000940118461
CRLF3	17q11.2	-0.22193260200079062	3.7184933529630966e-7	0.0000022398728559632203
CEP85	1p36.11	-0.22192446726982076	3.7222375306423616e-7	0.000002241458508222242
PALM2-AKAP2	9q31.3	-0.22189380367923353	3.736383717592564e-7	0.000002249305229333642
H2AFY	5q31.1	0.2218822324128343	3.7417353801006184e-7	0.000002251854537259957
MSLN	16p13.3	-0.22184755692574376	3.7578168543519146e-7	0.000002260857821563383
HIF1A	14q23.2	0.2218158633711701	3.772573552455358e-7	0.0000022690589317139757
HIST2H2BE	1q21.2	-0.22180402209987687	3.7781012104494805e-7	0.0000022717058903630173
IPO13	1p34.1	-0.22173562550300568	3.810182455564184e-7	0.0000022898523773421554
CDC42SE1	1q21.3	0.2217348399908381	3.8105524160423254e-7	0.0000022898523773421554
CFH	1q31.3	-0.22171459399130558	3.8200998108211535e-7	0.0000022949056104280477
RNF146	6q22.33	0.22171048979144345	3.8220380299531967e-7	0.000002295386020908144
ALB	4q13.3	0.2217023992492281	3.825861581189501e-7	0.000002296998074400284
GLRX5	14q32.13	0.22169038124254248	3.8315480279792726e-7	0.000002299727293601968
POLE	12q24.33	0.22165167619159948	3.84991705462205e-7	0.000002310064813637951
FAM171A2	17q21.31	0.2216458488202326	3.8526899947609724e-7	0.0000023110408504723582
MLH1	3p22.2	0.22160908296202328	3.870229296696388e-7	0.0000023208712924061834
SLC35E2B	1p36.33	-0.2215589391890836	3.89427447260713e-7	0.000002334596123765458
VNN2	6q23.2	-0.22155027915466322	3.8984417016976635e-7	0.0000023363996179526334
ACAN	15q26.1	0.22152698937223828	3.9096700961449796e-7	0.000002342176469554359
DIO1	1p32.3	-0.2215254688548441	3.910404244095021e-7	0.000002342176469554359
DOCK6	19p13.2	0.22151691545486926	3.9145365350247587e-7	0.0000023435263049825944
ARHGEF5	7q35	-0.22151599248777343	3.914982686960655e-7	0.0000023435263049825944
GPR158	10p12.1	0.2215057811251462	3.919922011063523e-7	0.0000023457865142490853
ADAM28	8p21.2	-0.221460978703164	3.9416642807147576e-7	0.0000023580977318543092
RHOD	11q13.2	-0.22144673636498768	3.948600248962987e-7	0.000002361546414100943
HTR4	5q32	-0.22141932300440773	3.961983525374546e-7	0.000002368847860470825
LAIR1	19q13.42	-0.22141449729495458	3.9643439627232805e-7	0.000002369556437369228
CSPP1	8q13.1-q13.2	-0.22135131439215958	3.995374214718511e-7	0.000002387395955629517
MYRIP	3p22.1	-0.22131773466759672	4.0119607796759345e-7	0.0000023965967786384155
PRSS27	16p13.3	0.22130500971934228	4.018263506998922e-7	0.0000023996507868662696
SLF1	5q15	-0.22126180280399124	4.0397352605443067e-7	0.0000024117590342858683
CAMSAP3	19p13.2	0.22121231200601058	4.064465435607312e-7	0.000002425804844502043
ACYP2	2p16.2	-0.22116927693795307	4.086088062053849e-7	0.0000024379882041748346
SMURF2	17q23.3-q24.1	0.221156556875472	4.092500315921652e-7	0.000002441091682523563
TLR1	4p14	-0.22110335463657552	4.119424933064623e-7	0.00000245642490610813
KIF18B	17q21.31	0.2210941692805651	4.1240906801011694e-7	0.0000024584799586493102
IFNE	9p21.3	-0.22105676210171307	4.143144404743341e-7	0.0000024686054336974013
NDUFAF6	8q22.1	-0.22105537097753006	4.1438546186162917e-7	0.0000024686054336974013
GRPR	Xp22.2	-0.22105361853604294	4.144749463352861e-7	0.0000024686054336974013
TEDC2	16p13.3	0.22104635747251564	4.148459142947118e-7	0.0000024700851973111887
CHST15	10q26.13	0.2210380509090717	4.1527068858637576e-7	0.0000024718843674608564
RABAC1	19q13.2	-0.22097889361830358	4.183079495544642e-7	0.0000024892286218912495
BIRC7	20q13.33	0.22090586207256765	4.220870267162733e-7	0.0000025109756699990516
RPL26L1	5q35.1	0.22089356972575763	4.2272632487022464e-7	0.0000025140370016839523
FGD6	12q22	-0.2208761612896029	4.236332935169743e-7	0.0000025186879476837865
GPR183	13q32.3	-0.22087368699410875	4.237623546017962e-7	0.000002518712509176537
RNASE3	14q11.2	-0.22087060815067322	4.23923002168845e-7	0.0000025189247411512187
C10ORF62	10q24.2	0.22073229152218374	4.3120081579434886e-7	0.000002561414156520291
PLD4	14q32.33	-0.22072681988299656	4.31491174528279e-7	0.0000025623839675006284
CRKL	22q11.21	0.22067998500400154	4.339842268164226e-7	0.000002576169855730554
CAPN11	6p21.1	0.22067841196120985	4.34068200977962e-7	0.000002576169855730554
TNFAIP6	2q23.3	-0.2206610791918396	4.3499451631152774e-7	0.0000025809077231773724
CD69	12p13.31	-0.22064313567467986	4.3595547484495866e-7	0.000002585504363798376
RBM10	Xp11.3	0.22064172666594045	4.3603102020132217e-7	0.000002585504363798376
RAB11FIP5	2p13.2	-0.2206376568775142	4.362492965338186e-7	0.000002585504363798376
ZNF550	19q13.43	-0.22063704317793723	4.3628222040782084e-7	0.000002585504363798376
KCNH7	2q24.2	0.22054994245174198	4.4097933773266026e-7	0.0000026125725618654607
DKK2	4q25	-0.22053560731790914	4.4175704124528885e-7	0.000002616411195225108
KCNT2	1q31.3	0.2204853109692365	4.444961448664268e-7	0.0000026318610210431806
TDRD7	9q22.33	-0.22045508921713078	4.4614984906498097e-7	0.0000026408770132117095
PAXIP1-AS1	7q36.2	0.2204044545271986	4.489338000655527e-7	0.0000026565759739130046
ZC2HC1B	6q24.2	0.22035180286746384	4.5184636321979685e-7	0.0000026730265636368324
NSMCE4A	10q26.13	0.22030398532353918	4.545072555735267e-7	0.0000026879791081307924
VNN1	6q23.2	-0.22029056726523974	4.5525663105948847e-7	0.0000026916213896745882
ZNF347	19q13.42	-0.22027181948140556	4.5630565288749226e-7	0.0000026970326203062832
SENP1	12q13.11	0.22026721949497396	4.565633975370276e-7	0.0000026977651400187614
SMIM5	17q25.1	-0.22024813693829656	4.576341199632564e-7	0.0000027032995876294208
MRM1	17q12	0.22022804788274852	4.587639263554541e-7	0.000002709179706869452
PCCA	13q32.3	0.22022144502833396	4.591358556023203e-7	0.000002710582133176685
CTNNA1	5q31.2	-0.22021243638823626	4.596437670482882e-7	0.0000027127862960950053
CTR9	11p15.4	-0.22018468406670783	4.612118550150619e-7	0.0000027212444275559448
TGFBR2	3p24.1	-0.22017876343106124	4.6154705362989293e-7	0.0000027224254383359482
OLR1	12p13.2	-0.2201393514385489	4.637843539483454e-7	0.000002734821983022109
TBC1D4	13q22.2	-0.2201317518166743	4.6421695945939715e-7	0.000002736572549608452
PRR13	12q13.13	-0.22012226201517984	4.647577075934369e-7	0.0000027389594103453026
HOOK3	8p11.21	0.22010789253869573	4.655776627804994e-7	0.0000027429898478426796
CLIP3	19q13.12	-0.22008270774527366	4.670181218205443e-7	0.000002750672612919659
MFSD2A	1p34.2	0.22007466628491826	4.674789599174983e-7	0.000002752582742668424
PTCHD1	Xp22.11	-0.21995961640377557	4.7412029013416664e-7	0.000002790872750188302
MLLT10	10p12.31	-0.21994078922515026	4.752157044909111e-7	0.000002796021411361956
AMD1	6q21	-0.21993981718049163	4.752723266076794e-7	0.000002796021411361956
DUSP3	17q21.31	-0.21990067514909714	4.775577691072414e-7	0.0000028086470778795485
CLYBL	13q32.3	-0.219877606322355	4.789096680740894e-7	0.0000028157765581923935
KCNMA1	10q22.3	-0.21987208819873885	4.792335908725137e-7	0.0000028168595992946787
PKMYT1	16p13.3	0.21986660940145258	4.795554135898103e-7	0.0000028179296687217036
THAP11	16q22.1	0.21982918082482833	4.817595216935053e-7	0.000002830056444307331
GALNT5	2q24.1	-0.21982105728968981	4.82239188474823e-7	0.000002832049018013664
SLC44A3	1p21.3	-0.21981150728558507	4.828036706534928e-7	0.0000028345383820748597
ANKFN1	17q22	0.2197945406879114	4.83808100817145e-7	0.0000028396084776053745
GRIN2A	16p13.2	-0.21972879512192622	4.877192808169233e-7	0.000002861731205049473
FBXL6	8q24.3	0.21966243098206759	4.916980857495099e-7	0.0000028842377383752895
C1ORF174	1p36.32	-0.21964180197731134	4.929412260810835e-7	0.000002890688789709344
RSAD1	17q21.33	0.2196104707766925	4.948350822407176e-7	0.000002900950884866271
ZNF582	19q13.43	-0.21954666930002384	4.987133006895205e-7	0.0000029228368765120413
PPIL6	6q21	-0.2195029272903965	5.01389059842303e-7	0.000002937664875176016
CPNE2	16q13	0.21946042242851682	5.040023616451079e-7	0.00000295211842333731
CLCN4	Xp22.2	-0.2194283056185356	5.059856624417405e-7	0.0000029621599921918097
TSEN54	17q25.1	0.21942790311630958	5.060105656023308e-7	0.0000029621599921918097
ARL8B	3p26.1	-0.21941284127135588	5.06943302600901e-7	0.000002966758758704431
LIN7B	19q13.33	-0.21939176557534257	5.082512356579035e-7	0.000002973549959982296
PLPP5	8p11.23	0.2193861935636944	5.085975701192908e-7	0.000002974712971040041
GLIPR1	12q21.2	-0.21936547618513755	5.098872727867927e-7	0.0000029813913302362316
SERPINA1	14q32.13	-0.2192739665894996	5.156216639130391e-7	0.0000030140470762977037
FBXO9	6p12.1	-0.21922624803354243	5.186364633403523e-7	0.0000030307912282332875
LINC01128	1p36.33	-0.21916218145378544	5.227107727939244e-7	0.0000030537154130102317
ZEB1-AS1	10p11.22	0.21913160623089462	5.246660323259608e-7	0.000003064250254265265
GLRX2	1q31.2	-0.2190794299461649	5.280189106138165e-7	0.0000030829392577136267
AR	Xq12	-0.21906394561285894	5.290179002350676e-7	0.0000030878777899939774
SF3B5	6q24.2	0.2190484522287546	5.300192923408862e-7	0.000003092432843213846
RASAL3	19p13.12	-0.2190471267133115	5.301050496576088e-7	0.000003092432843213846
KIAA0825	5q15	-0.2190226978839406	5.316879202760191e-7	0.0000031007694997641944
P3H4	17q21.2	0.21898685994449157	5.340182716243319e-7	0.0000031134593332036306
MYBPH	1q32.1	-0.21897710626977607	5.346541993565652e-7	0.0000031162657742780312
TRIP6	7q22.1	-0.21889955266062971	5.397365734254218e-7	0.000003144979496193621
AP1S3	2q36.1	-0.2188937252284635	5.401203369238437e-7	0.0000031463063024332887
ZNF541	19q13.33	-0.2188649146706913	5.420215036241471e-7	0.00000315512332338712
TMEM249	8q24.3	0.21886482415601669	5.420274866807387e-7	0.00000315512332338712
RPLP1	15q23	0.21886367537596596	5.421034270231131e-7	0.00000315512332338712
ZNF512	2p23.3	0.21885899188806665	5.424131358245886e-7	0.000003156014785385146
INHA	2q35	0.2188368999640121	5.438763213708621e-7	0.0000031636152669238175
DNAAF3	19q13.42	-0.2188182640483434	5.451135593951605e-7	0.000003169897453408085
ZNF546	19q13.2	-0.21881587328637633	5.452724777114938e-7	0.0000031699072731088314
BTK	Xq22.1	-0.21880809209504562	5.457900161521753e-7	0.0000031720013017134637
LOC100134368	16p13.3	0.2187474062687522	5.498425537027263e-7	0.0000031946327738330447
B4GALT3	1q23.3	0.2187123947118205	5.521937316001221e-7	0.0000032073690068539502
INSL5	1p31.3	-0.21869790757718638	5.531694298128633e-7	0.0000032121108509381156
NCF1C	7q11.23	-0.21865186283857496	5.562815268148783e-7	0.000003229251903862586
RHBDL2	1p34.3	-0.21863754244134773	5.572528480756117e-7	0.000003233959317804377
ZNF440	19p13.2	0.21862163625602854	5.583336410103109e-7	0.000003239299147168022
DMWD	19q13.32	-0.21858907758902593	5.605522232625523e-7	0.0000032505042190351144
POLR3GL	1q21.1	0.21858664264832686	5.607184828549832e-7	0.0000032505042190351144
FBXL2	3p22.3	-0.2185862008098458	5.607486570013456e-7	0.0000032505042190351144
SPAG17	1p12	-0.21856312889138158	5.623264609541596e-7	0.000003258713359958842
TIMP2	17q25.3	0.2185012794537812	5.665771994009231e-7	0.000003282403137104026
CPD	17q11.2	-0.21849108263864608	5.672809571467544e-7	0.0000032855361611708465
LINC00671	17q21.31	0.21845897189826244	5.69502650827494e-7	0.0000032974563306528167
FBXL5	4p15.32	-0.2184464963080308	5.703680720295494e-7	0.0000033015190066574058
NEURL1B	5q35.1	0.2183988612938664	5.736841155287172e-7	0.00000331976046302367
AGAP7P	10q11.22	0.2183354622952818	5.781263013614622e-7	0.000003344506273098548
CT62	15q23	0.21831670739309997	5.794467279426515e-7	0.000003351183442929374
CFAP126	1q23.3	-0.21831358646701743	5.796667358250729e-7	0.0000033514944252851435
CCDC126	7p15.3	-0.21830872624372533	5.800095143471848e-7	0.0000033525148562940346
TFDP1	13q34	0.21828195083177196	5.819014083527067e-7	0.0000033617033551312096
GAREM1	18q12.1	-0.21828150899329146	5.819326774171877e-7	0.0000033617033551312096
STMN1	1p36.11	-0.21825217091814741	5.840125610999764e-7	0.000003372752003533837
LINC02203	15q11.2	0.21824429640979368	5.845720289621556e-7	0.000003375016230213636
TCEAL9	Xq22.2	0.2182365298359166	5.851243328711399e-7	0.000003377237811341269
SF3A3	1p34.3	-0.2182324255592169	5.854164025763692e-7	0.0000033779565232805323
ZNF530	19q13.43	-0.218186955558339	5.886615415181141e-7	0.0000033957096819876106
GYS1	19q13.33	-0.21818333248279442	5.889208584294111e-7	0.000003396233817733226
CYTIP	2q24.1	-0.2181797977749456	5.891739563463993e-7	0.0000033967217997997584
CABP4	11q13.2	-0.21804774188713852	5.987049089571435e-7	0.000003450683153083182
CCP110	16p12.3	-0.2179995324906931	6.022211402680732e-7	0.000003469957247483459
STN1	10q24.33	-0.2179696593933429	6.044099341116736e-7	0.0000034815739090358434
ADGRB3	6q12-q13	0.21788328478375157	6.107816752278804e-7	0.0000035172720234987995
MTHFR	1p36.22	-0.21786583216336347	6.120769484006379e-7	0.0000035237245450329126
UBC	12q24.31	-0.21785045137114664	6.132206456735131e-7	0.000003529301009826919
HERC5	4q22.1	-0.21783127558106746	6.146494110569541e-7	0.0000035365144909586903
KLHL34	Xp22.12	-0.21781577136725286	6.158069501374191e-7	0.000003542163743714838
SUSD4	1q41	0.21777852006642595	6.185966889356707e-7	0.0000035571956205453666
ST3GAL1	8q24.22	-0.2177680926782724	6.193797660685127e-7	0.0000035598206880342314
ZNF883	9q32	0.21776773920748738	6.194063277428741e-7	0.0000035598206880342314
TPT1-AS1	13q14.13	0.21771171408808632	6.236302187855082e-7	0.000003582744928908425
REV3L	6q21	0.21771012346955412	6.237505431510625e-7	0.000003582744928908425
ZNF100	19p12	0.21767849264324562	6.261479355051881e-7	0.000003595490893682739
SDC3	1p35.2	0.21760899144863546	6.314467762158134e-7	0.0000036248856649450494
GTSF1	12q13.13	-0.2175835610116871	6.333963651735421e-7	0.0000036346005054892834
APOE	19q13.32	0.21758221603609101	6.334996367387204e-7	0.0000036346005054892834
MRPL23-AS1	11p15.5	0.21751802651415525	6.38447172426445e-7	0.0000036619440805944687
LEPROTL1	8p12	0.21751480109302915	6.386967554268275e-7	0.0000036623336991354575
NUP43	6q25.1	0.2174931807753428	6.403721571718468e-7	0.000003670896519972023
FXN	9q21.11	0.21747877684085942	6.414906900403119e-7	0.0000036762631614277224
SLC8A3	14q24.2	0.2174181566012548	6.462187459664358e-7	0.0000037023063760810775
GLIS3	9p24.2	-0.21741382658414046	6.465577425283219e-7	0.0000037031962065663347
FMN1	15q13.3	-0.21740322166447065	6.473887224300758e-7	0.0000037069025938406014
UGT2B15	4q13.2	-0.21739279652726592	6.482066151839503e-7	0.0000037105319615910343
IL12RB1	19p13.11	-0.2173554155369411	6.511474706268697e-7	0.0000037263083040897875
PLXDC2	10p12.31	-0.21734896469511714	6.516562697899447e-7	0.0000037281617636875926
DNAJC28	21q22.11	-0.2173430978463732	6.52119339183254e-7	0.000003729752623340024
CHPT1	12q23.2	-0.217208685775931	6.628154766690128e-7	0.000003789853325332946
SLC46A2	9q32	-0.2171724119556123	6.657308067445029e-7	0.0000038054433781615885
MED18	1p35.3	-0.21707555983863944	6.735753099766397e-7	0.0000038482275552959185
S100A11	1q21.3	-0.21707528993993447	6.735972939159415e-7	0.0000038482275552959185
ZNF552	19q13.43	-0.21704587308701598	6.759975084517021e-7	0.000003860845826599083
CMTM5	14q11.2	0.2170042029223684	6.794115784483446e-7	0.000003879245775445221
ZBTB3	11q12.3	0.21700035413354254	6.797277471807085e-7	0.000003879952183156927
SPX	12p12.1	-0.2169703885144648	6.821941899487118e-7	0.000003892928690505514
GCH1	14q22.2	-0.2169022659907424	6.878333264483221e-7	0.000003923997649837188
UCN	2p23.3	0.21687174932504302	6.903739749533017e-7	0.000003937088113373795
SLC25A48	5q31.1	0.2168700165726993	6.905185044833957e-7	0.000003937088113373795
SUPV3L1	10q22.1	0.21686736075073682	6.90740084024282e-7	0.000003937238007920144
NEK11	3q22.1	-0.2168324555107311	6.936586411437147e-7	0.0000039527563211131805
FAM216B	13q14.11	-0.21681574372700618	6.950601660631744e-7	0.0000039596236247526585
RAB3D	19p13.2	-0.2167733375219621	6.986287609687924e-7	0.000003978828940647408
COLGALT2	1q25.3	0.21675451520266792	7.002183433948635e-7	0.000003986755724705971
